Setup title,"TFT Id-Vg-tian-cycle"
Application test name,"TFT Id-Vg-tian-cycle"
Test date,12/22/2017
Test time,12:19:53
Device ID,1
Count,2
Flags,!
Remarks,250-cycle
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,Vs,VdStart,VdStop,VdStep,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",-100,100,1,0,-0.5,-5,0.5,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
-12,-1.012E-09,6.89E-10,6.58E-10,9881422924.90118,-0.5
-11,-1.018E-09,6.93E-10,4.41E-10,9823182711.19843,-0.5
-10,-1.1E-09,7.43E-10,4.33E-10,9090909090.90909,-0.5
-9,-1.229E-09,8.48E-10,9.14E-10,8136696501.2205,-0.5
-8,-1.336E-09,9.21E-10,5.19E-10,7485029940.11976,-0.5
-7,-1.343E-09,1.008E-09,5.18E-10,7446016381.23604,-0.5
-6,-1.509E-09,1.107E-09,1.112E-09,6626905235.25514,-0.5
-5,-1.582E-09,1.172E-09,6.33E-10,6321112515.80278,-0.5
-4,-1.639E-09,1.247E-09,5.47E-10,6101281269.0665,-0.5
-3,-1.821E-09,1.401E-09,1.168E-09,5491488193.30038,-0.5
-2,-1.956E-09,1.486E-09,1.083E-09,5112474437.62781,-0.5
-1,-2.137E-09,1.722E-09,1.43E-09,4679457182.96678,-0.5
0,-2.355E-09,1.849E-09,1.23E-09,4246284501.06157,-0.5
1,-2.603E-09,2.027E-09,1.397E-09,3841721091.04879,-0.5
2,-2.708E-09,2.318E-09,7.4E-10,3692762186.11521,-0.5
3,-3.037E-09,2.565E-09,1.348E-09,3292723081.9888,-0.5
4,-3.004E-09,3E-09,1.038E-09,3328894806.9241,-0.5
5,-3.826E-09,3.419E-09,1.607E-09,2613695765.81286,-0.5
6,-3.893E-09,4.202E-09,8.4E-10,2568713074.74955,-0.5
7,-5.439E-09,5.656E-09,7.83E-10,1838573267.1447,-0.5
8,-6.58E-09,6.669E-09,1.153E-09,1519756838.90578,-0.5
9,-7.899E-09,7.633E-09,1.143E-09,1265983035.82732,-0.5
10,-9.39E-09,9.157E-09,8.14E-10,1064962726.30458,-0.5
11,-1.1238E-08,1.1068E-08,8.37E-10,889838049.474996,-0.5
12,-1.3325E-08,1.3054E-08,6.98E-10,750469043.15197,-0.5
13,-1.5924E-08,1.5639E-08,8.3E-10,627982918.864607,-0.5
14,-1.8892E-08,1.87E-08,8.11E-10,529324581.83358,-0.5
15,-2.2268E-08,2.206E-08,6.57E-10,449074905.69427,-0.5
16,-2.6018E-08,2.5773E-08,7.07E-10,384349296.640787,-0.5
17,-3.0255E-08,2.9989E-08,6.46E-10,330523880.350355,-0.5
18,-3.4785E-08,3.4606E-08,4.82E-10,287480235.733793,-0.5
19,-3.9686E-08,3.95E-08,5.67E-10,251978027.516001,-0.5
20,-4.4927E-08,4.4737E-08,4.79E-10,222583301.800699,-0.5
21,-5.0573E-08,5.0467E-08,6.6E-10,197733968.718486,-0.5
22,-5.6456E-08,5.6238E-08,5.06E-10,177129091.682018,-0.5
23,-6.2505E-08,6.2381E-08,4.39E-10,159987201.023918,-0.5
24,-6.9031E-08,6.91E-08,6.16E-10,144862453.100781,-0.5
25,-7.6019E-08,7.5847E-08,6.34E-10,131546060.853208,-0.5
26,-8.2847E-08,8.2562E-08,5.12E-10,120704431.059664,-0.5
27,-8.9942E-08,9.0042E-08,5.48E-10,111182762.224545,-0.5
28,-9.7226E-08,9.7366E-08,5.41E-10,102853146.277745,-0.5
29,-1.04761E-07,1.04638E-07,5.35E-10,95455369.8418304,-0.5
30,-1.1236E-07,1.12358E-07,5.58E-10,88999644.001424,-0.5
31,-1.20592E-07,1.20427E-07,5.88E-10,82924240.4139578,-0.5
32,-1.28368E-07,1.28395E-07,5.42E-10,77901034.5257385,-0.5
33,-1.37E-07,1.36785E-07,6.41E-10,72992700.729927,-0.5
34,-1.45419E-07,1.45705E-07,5.85E-10,68766804.8879445,-0.5
35,-1.53648E-07,1.54079E-07,6.28E-10,65083827.9704259,-0.5
36,-1.62621E-07,1.62594E-07,6.52E-10,61492673.1479944,-0.5
37,-1.70994E-07,1.71051E-07,5.62E-10,58481584.1491514,-0.5
38,-1.80221E-07,1.80206E-07,6.73E-10,55487429.3228869,-0.5
39,-1.89192E-07,1.89042E-07,5.7E-10,52856357.5626876,-0.5
40,-1.98225E-07,1.98162E-07,6.17E-10,50447723.546475,-0.5
41,-2.07553E-07,2.07569E-07,6.64E-10,48180464.748763,-0.5
42,-2.17179E-07,2.16907E-07,6.5E-10,46044967.5152754,-0.5
43,-2.26564E-07,2.26498E-07,6.32E-10,44137638.8128741,-0.5
44,-2.3587E-07,2.35226E-07,5.44E-10,42396235.214313,-0.5
45,-2.44855E-07,2.44768E-07,5.92E-10,40840497.4372588,-0.5
46,-2.54585E-07,2.54307E-07,7.23E-10,39279611.9174343,-0.5
47,-2.63982E-07,2.64237E-07,7.62E-10,37881370.6995174,-0.5
48,-2.73658E-07,2.73497E-07,7.88E-10,36541961.1339701,-0.5
49,-2.83319E-07,2.83169E-07,7.72E-10,35295903.204515,-0.5
50,-2.93039E-07,2.92996E-07,8.31E-10,34125150.5772269,-0.5
51,-3.02332E-07,3.02474E-07,8.39E-10,33076220.8433113,-0.5
52,-3.11736E-07,3.11828E-07,8.31E-10,32078425.3342572,-0.5
53,-3.21173E-07,3.21322E-07,7.38E-10,31135867.5853823,-0.5
54,-3.30427E-07,3.30466E-07,7.8E-10,30263870.6885333,-0.5
55,-3.40014E-07,3.40058E-07,8.33E-10,29410553.6830836,-0.5
56,-3.49625E-07,3.49481E-07,8.13E-10,28602073.6503397,-0.5
57,-3.59228E-07,3.59105E-07,8.16E-10,27837473.6935874,-0.5
58,-3.68673E-07,3.68732E-07,8.18E-10,27124307.9910924,-0.5
59,-3.77846E-07,3.78102E-07,8.25E-10,26465808.8215834,-0.5
60,-3.87579E-07,3.87663E-07,8.19E-10,25801191.4990234,-0.5
61,-3.96316E-07,3.96677E-07,8.19E-10,25232390.3147993,-0.5
62,-4.04884E-07,4.05164E-07,8.29E-10,24698432.1435275,-0.5
63,-4.1437E-07,4.14479E-07,9.13E-10,24133021.2129257,-0.5
64,-4.23268E-07,4.23436E-07,8.42E-10,23625693.4141017,-0.5
65,-4.32569E-07,4.32622E-07,9.09E-10,23117699.1416398,-0.5
66,-4.41516E-07,4.41801E-07,9.24E-10,22649235.8147836,-0.5
67,-4.50281E-07,4.50676E-07,9.1E-10,22208354.3387351,-0.5
68,-4.5938E-07,4.59715E-07,9.08E-10,21768470.5472594,-0.5
69,-4.67444E-07,4.6782E-07,8.89E-10,21392936.9079505,-0.5
70,-4.75598E-07,4.75647E-07,8.48E-10,21026160.7492042,-0.5
71,-4.84151E-07,4.842E-07,9.48E-10,20654713.0957077,-0.5
72,-4.92884E-07,4.93021E-07,9.96E-10,20288749.4826369,-0.5
73,-5.01524E-07,5.01521E-07,9.64E-10,19939225.241464,-0.5
74,-5.10055E-07,5.10387E-07,9.38E-10,19605728.7939536,-0.5
75,-5.18076E-07,5.18309E-07,9.84E-10,19302187.3238675,-0.5
76,-5.26358E-07,5.26646E-07,9.96E-10,18998476.322199,-0.5
77,-5.34064E-07,5.34266E-07,1.005E-09,18724347.6437281,-0.5
78,-5.40853E-07,5.41081E-07,9.53E-10,18489312.2530521,-0.5
79,-5.49568E-07,5.49627E-07,1.015E-09,18196110.399441,-0.5
80,-5.56946E-07,5.57415E-07,1.01E-09,17955062.0706496,-0.5
81,-5.64424E-07,5.64623E-07,1.073E-09,17717177.1575978,-0.5
82,-5.72269E-07,5.72556E-07,1.048E-09,17474299.6737548,-0.5
83,-5.79794E-07,5.8008E-07,1.054E-09,17247505.1483803,-0.5
84,-5.86111E-07,5.86491E-07,9.8E-10,17061614.6088369,-0.5
85,-5.91871E-07,5.92228E-07,1.016E-09,16895573.5286912,-0.5
86,-5.99203E-07,5.99731E-07,1.036E-09,16688835.002495,-0.5
87,-6.0641E-07,6.06714E-07,1.023E-09,16490493.2306525,-0.5
88,-6.13511E-07,6.13649E-07,1.06E-09,16299626.2495701,-0.5
89,-6.20338E-07,6.20516E-07,1.129E-09,16120244.124977,-0.5
90,-6.26317E-07,6.27312E-07,1.114E-09,15966355.6952789,-0.5
91,-6.32689E-07,6.32606E-07,1.006E-09,15805553.7554786,-0.5
92,-6.38034E-07,6.37751E-07,1.02E-09,15673145.9452004,-0.5
93,-6.44566E-07,6.45158E-07,1.178E-09,15514315.0585045,-0.5
94,-6.50915E-07,6.51408E-07,1.145E-09,15362989.0231443,-0.5
95,-6.57444E-07,6.57893E-07,1.165E-09,15210420.9636106,-0.5
96,-6.63001E-07,6.63392E-07,1.12E-09,15082933.5099042,-0.5
97,-6.69346E-07,6.69505E-07,1.189E-09,14939956.3155677,-0.5
98,-6.75305E-07,6.75234E-07,1.217E-09,14808123.7366819,-0.5
99,-6.80251E-07,6.8069E-07,1.214E-09,14700456.1551545,-0.5
100,-6.83429E-07,6.83964E-07,1.091E-09,14632097.8477647,-0.5
100,-6.81085E-07,6.80839E-07,1.007E-09,14682455.2001586,-0.5
99,-6.67195E-07,6.6712E-07,8.45E-10,14988121.9133836,-0.5
98,-6.53293E-07,6.53317E-07,7.58E-10,15307067.4261013,-0.5
97,-6.40956E-07,6.40891E-07,6.41E-10,15601694.9681413,-0.5
96,-6.28962E-07,6.28685E-07,5.69E-10,15899211.7170831,-0.5
95,-6.16203E-07,6.16074E-07,5.49E-10,16228418.2323033,-0.5
94,-6.04719E-07,6.04921E-07,4.14E-10,16536606.258444,-0.5
93,-5.93222E-07,5.92822E-07,4.64E-10,16857095.657275,-0.5
92,-5.81296E-07,5.81017E-07,5.07E-10,17202939.6383254,-0.5
91,-5.69567E-07,5.69591E-07,3.44E-10,17557196.9583912,-0.5
90,-5.58488E-07,5.58387E-07,3.41E-10,17905487.6738623,-0.5
89,-5.4703E-07,5.46732E-07,3.92E-10,18280533.060344,-0.5
88,-5.35566E-07,5.35439E-07,3.05E-10,18671835.0306031,-0.5
87,-5.24096E-07,5.24264E-07,1.87E-10,19080473.8063256,-0.5
86,-5.12978E-07,5.13024E-07,2.41E-10,19494013.3884884,-0.5
85,-5.02222E-07,5.01851E-07,2.56E-10,19911513.2351828,-0.5
84,-4.91216E-07,4.91225E-07,1.76E-10,20357643.0735155,-0.5
83,-4.80238E-07,4.79823E-07,1.9E-10,20823008.5915733,-0.5
82,-4.69201E-07,4.69049E-07,2.12E-10,21312827.5515184,-0.5
81,-4.57974E-07,4.57808E-07,1.2E-10,21835300.6939259,-0.5
80,-4.4726E-07,4.47036E-07,1.1E-10,22358359.7907258,-0.5
79,-4.3644E-07,4.36354E-07,1.49E-10,22912656.9517001,-0.5
78,-4.25055E-07,4.25112E-07,8.5E-11,23526367.1760125,-0.5
77,-4.14476E-07,4.14248E-07,-6.4E-11,24126849.3230006,-0.5
76,-4.03893E-07,4.03574E-07,1.37E-10,24759032.7141099,-0.5
75,-3.93205E-07,3.92974E-07,3.7E-11,25432026.5510357,-0.5
74,-3.82123E-07,3.82073E-07,1.25E-10,26169584.1391384,-0.5
73,-3.71616E-07,3.71608E-07,1.14E-10,26909497.9764058,-0.5
72,-3.60958E-07,3.6094E-07,1.07E-10,27704054.2112933,-0.5
71,-3.5032E-07,3.50402E-07,6.9E-11,28545329.9840146,-0.5
70,-3.39809E-07,3.39793E-07,8.5E-11,29428296.4842014,-0.5
69,-3.29195E-07,3.29212E-07,1.3E-11,30377132.0949589,-0.5
68,-3.18752E-07,3.18587E-07,-5.9E-11,31372352.1734766,-0.5
67,-3.08211E-07,3.08308E-07,4.9E-11,32445305.3265458,-0.5
66,-2.97963E-07,2.97866E-07,-7.8E-11,33561213.9762319,-0.5
65,-2.8744E-07,2.8738E-07,-1.68E-10,34789869.1900918,-0.5
64,-2.77481E-07,2.77443E-07,-6.6E-11,36038503.5371791,-0.5
63,-2.67316E-07,2.67283E-07,1.3E-11,37408909.3058403,-0.5
62,-2.57241E-07,2.57157E-07,-2.54E-10,38874051.9590578,-0.5
61,-2.4747E-07,2.47276E-07,-2.63E-10,40408938.4571867,-0.5
60,-2.37408E-07,2.37468E-07,-2.29E-10,42121579.7277261,-0.5
59,-2.27938E-07,2.28206E-07,-4.43E-10,43871579.1136186,-0.5
58,-2.1832E-07,2.18288E-07,-3.69E-10,45804323.9281788,-0.5
57,-2.08872E-07,2.08982E-07,-4.16E-10,47876211.2681451,-0.5
56,-1.9994E-07,2.00077E-07,-1.59E-10,50015004.5013504,-0.5
55,-1.95881E-07,1.96117E-07,-3.89E-10,51051403.6583436,-0.5
54,-1.87048E-07,1.87249E-07,-1.152E-09,53462212.9079167,-0.5
53,-1.7859E-07,1.78758E-07,-6.4E-10,55994176.605633,-0.5
52,-1.69122E-07,1.69763E-07,-3.73E-10,59128912.8558082,-0.5
51,-1.60066E-07,1.60549E-07,-1.004E-09,62474229.3803806,-0.5
50,-1.5132E-07,1.51674E-07,-6.52E-10,66085117.6315094,-0.5
49,-1.42623E-07,1.42854E-07,-8.26E-10,70114918.3511776,-0.5
48,-1.33974E-07,1.34357E-07,-8.47E-10,74641348.3213161,-0.5
47,-1.25552E-07,1.25919E-07,-8.76E-10,79648273.2254365,-0.5
46,-1.18102E-07,1.18396E-07,-8.25E-10,84672571.1672961,-0.5
45,-1.10373E-07,1.1085E-07,-5.76E-10,90601868.2105225,-0.5
44,-1.02544E-07,1.03025E-07,-1.183E-09,97519113.7462943,-0.5
43,-9.522E-08,9.5586E-08,-7.85E-10,105019953.79122,-0.5
42,-8.8016E-08,8.8494E-08,-8.47E-10,113615706.23523,-0.5
41,-8.1135E-08,8.1542E-08,-8.66E-10,123251371.171504,-0.5
40,-7.4468E-08,7.4896E-08,-9.01E-10,134285867.755277,-0.5
39,-6.8003E-08,6.856E-08,-1.478E-09,147052335.926356,-0.5
38,-6.1993E-08,6.2568E-08,-8.97E-10,161308534.834578,-0.5
37,-5.6267E-08,5.677E-08,-8.78E-10,177724065.615725,-0.5
36,-5.0739E-08,5.1273E-08,-8.94E-10,197087053.351465,-0.5
35,-4.5579E-08,4.6087E-08,-8.39E-10,219399284.758332,-0.5
34,-4.0683E-08,4.1224E-08,-8.61E-10,245802915.222575,-0.5
33,-3.6164E-08,3.6688E-08,-8.31E-10,276518084.282712,-0.5
32,-3.1844E-08,3.2413E-08,-8.25E-10,314030900.640623,-0.5
31,-2.7986E-08,2.8554E-08,-5.95E-10,357321517.901808,-0.5
30,-2.4464E-08,2.5002E-08,-7.63E-10,408763897.972531,-0.5
29,-2.1221E-08,2.1701E-08,-6.13E-10,471231327.45865,-0.5
28,-1.8157E-08,1.8678E-08,-7.54E-10,550751776.174478,-0.5
27,-1.5463E-08,1.601E-08,-7.31E-10,646705037.832245,-0.5
26,-1.3194E-08,1.3509E-08,-6.94E-10,757920266.787934,-0.5
25,-1.0992E-08,1.1604E-08,-8.68E-10,909752547.307132,-0.5
24,-9.49E-09,9.883E-09,-6.33E-10,1053740779.76818,-0.5
23,-7.839E-09,8.393E-09,-9.71E-10,1275672917.46396,-0.5
22,-6.63E-09,7.004E-09,-6.32E-10,1508295625.94268,-0.5
21,-5.427E-09,5.917E-09,-8.75E-10,1842638658.55906,-0.5
20,-4.792E-09,5.176E-09,-6.25E-10,2086811352.25376,-0.5
19,-3.921E-09,4.467E-09,-9.67E-10,2550369803.62153,-0.5
18,-3.401E-09,3.773E-09,-6.94E-10,2940311673.03734,-0.5
17,-2.788E-09,3.334E-09,-9.06E-10,3586800573.88809,-0.5
16,-2.535E-09,2.997E-09,-6.2E-10,3944773175.54241,-0.5
15,-2.167E-09,2.634E-09,-7.69E-10,4614674665.43609,-0.5
14,-1.901E-09,2.258E-09,-6.87E-10,5260389268.80589,-0.5
13,-1.516E-09,2.149E-09,-8.28E-10,6596306068.60158,-0.5
12,-1.525E-09,1.861E-09,-5.96E-10,6557377049.18033,-0.5
11,-1.256E-09,1.773E-09,-8.44E-10,7961783439.49045,-0.5
10,-1.153E-09,1.545E-09,-6.62E-10,8673026886.38335,-0.5
9,-9.81E-10,1.473E-09,-7.47E-10,10193679918.4506,-0.5
8,-9.09E-10,1.321E-09,-6.15E-10,11001100110.011,-0.5
7,-7.54E-10,1.281E-09,-7.98E-10,13262599469.496,-0.5
6,-6.74E-10,1.179E-09,-6.86E-10,14836795252.2255,-0.5
5,-6.52E-10,1.103E-09,-6.29E-10,15337423312.8834,-0.5
4,-5.27E-10,1.003E-09,-6.17E-10,18975332068.3112,-0.5
3,-4.78E-10,9.57E-10,-6.16E-10,20920502092.0502,-0.5
2,-3.88E-10,9.37E-10,-7.61E-10,25773195876.2887,-0.5
1,-2.97E-10,8.08E-10,-7.12E-10,33670033670.0337,-0.5
0,-2.83E-10,8.42E-10,-6.98E-10,35335689045.9364,-0.5
-1,-2.5E-10,7.69E-10,-7.33E-10,40000000000,-0.5
-2,-2.58E-10,7.08E-10,-6.36E-10,38759689922.4806,-0.5
-3,-1.66E-10,7.06E-10,-7.78E-10,60240963855.4217,-0.5
-4,-1.24E-10,6.86E-10,-6.71E-10,80645161290.3226,-0.5
-5,-8E-11,6.02E-10,-6.05E-10,125000000000,-0.5
-6,-9.2E-11,6.2E-10,-7.46E-10,108695652173.913,-0.5
-7,-1.9E-11,5.86E-10,-7.19E-10,526315789473.684,-0.5
-8,-6.4E-11,5E-10,-6.28E-10,156250000000,-0.5
-9,-5.5E-11,5.11E-10,-6.27E-10,181818181818.182,-0.5
-10,3E-11,5.37E-10,-8.45E-10,-333333333333.333,-0.5
-11,9E-11,4.77E-10,-6.85E-10,-111111111111.111,-0.5
-12,4.1E-11,5.18E-10,-6.43E-10,-243902439024.39,-0.5
-13,1.5E-11,4.81E-10,-7.36E-10,-666666666666.667,-0.5
-14,8.7E-11,4.62E-10,-7.1E-10,-114942528735.632,-0.5
-15,8.3E-11,3.92E-10,-6.36E-10,-120481927710.843,-0.5
-16,7.3E-11,4.95E-10,-7.64E-10,-136986301369.863,-0.5
-17,-3.45E-10,3.57E-10,-6.78E-10,28985507246.3768,-0.5
-18,-3.38E-10,-3.1E-11,-1.507E-09,29585798816.5681,-0.5
-19,1.46E-10,3.54E-10,-7.37E-10,-68493150684.9315,-0.5
-20,1.16E-10,3.43E-10,-8.82E-10,-86206896551.7241,-0.5
-21,1.61E-10,3.66E-10,-6.17E-10,-62111801242.236,-0.5
-22,1.7E-10,3.32E-10,-6.08E-10,-58823529411.7647,-0.5
-23,1.54E-10,4.39E-10,-7.51E-10,-64935064935.0649,-0.5
-24,2.45E-10,3.86E-10,-8.16E-10,-40816326530.6123,-0.5
-25,2.18E-10,2.8E-10,-6.6E-10,-45871559633.0275,-0.5
-26,1.7E-10,3.36E-10,-6.69E-10,-58823529411.7647,-0.5
-27,2.08E-10,3.59E-10,-8.04E-10,-48076923076.9231,-0.5
-28,2.36E-10,3.99E-10,-7.57E-10,-42372881355.9322,-0.5
-29,2.31E-10,3.4E-10,-6.95E-10,-43290043290.0433,-0.5
-30,3.56E-10,4.06E-10,-6.04E-10,-28089887640.4494,-0.5
-31,2.84E-10,3.67E-10,-7.4E-10,-35211267605.6338,-0.5
-32,6.06E-10,4.07E-10,-6.58E-10,-16501650165.0165,-0.5
-33,3.29E-10,4.12E-10,-3.58E-10,-30395136778.1155,-0.5
-34,3.64E-10,4E-10,-7.94E-10,-27472527472.5275,-0.5
-35,3.06E-10,2.98E-10,-6.84E-10,-32679738562.0915,-0.5
-36,3.1E-10,2.57E-10,-8.08E-10,-32258064516.129,-0.5
-37,2.03E-10,3.22E-10,-7.47E-10,-49261083743.8424,-0.5
-38,2.86E-10,3.55E-10,-8.01E-10,-34965034965.035,-0.5
-39,3.62E-10,3.34E-10,-7.46E-10,-27624309392.2652,-0.5
-40,2.92E-10,3.23E-10,-8.46E-10,-34246575342.4658,-0.5
-41,3.18E-10,3.04E-10,-8.62E-10,-31446540880.5031,-0.5
-42,3.44E-10,2.73E-10,-7.72E-10,-29069767441.8605,-0.5
-43,3.31E-10,3.03E-10,-8.85E-10,-30211480362.5378,-0.5
-44,3.58E-10,3.16E-10,-7E-10,-27932960893.8547,-0.5
-45,3.19E-10,2.76E-10,-8.91E-10,-31347962382.4451,-0.5
-46,3.46E-10,2.54E-10,-9.27E-10,-28901734104.0462,-0.5
