Setup title,vfet-test
Application test name,"TFT Id-Vg-tian"
Test date,12/22/2017
Test time,11:38:00
Device ID,1
Count,7
Flags,!
Remarks,250nm-cycle
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,Vs,VdStart,VdStop,VdStep,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",-110,100,1,0,-0.5,-5,0.5,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
-21,-8.65E-10,5.05E-10,8.5E-10,11560693641.6185,-0.5
-20,-9.2E-10,4.63E-10,1.055E-09,10869565217.3913,-0.5
-19,-1.041E-09,5.99E-10,8.52E-10,9606147934.67819,-0.5
-18,-1.109E-09,6.32E-10,9.82E-10,9017132551.84851,-0.5
-17,-1.085E-09,6.65E-10,9.12E-10,9216589861.75115,-0.5
-16,-1.124E-09,7.11E-10,1.072E-09,8896797153.02491,-0.5
-15,-1.237E-09,8.19E-10,5.63E-10,8084074373.48424,-0.5
-14,-1.148E-09,8.49E-10,5.4E-10,8710801393.72822,-0.5
-13,-1.318E-09,9.37E-10,9.52E-10,7587253414.26404,-0.5
-12,-1.38E-09,1.037E-09,1.086E-09,7246376811.5942,-0.5
-11,-1.545E-09,1.148E-09,5.54E-10,6472491909.38511,-0.5
-10,-1.592E-09,1.262E-09,4E-10,6281407035.17588,-0.5
-9,-2.055E-09,1.748E-09,5.58E-10,4866180048.6618,-0.5
-8,-2.211E-09,2.031E-09,5.34E-10,4522840343.73587,-0.5
-7,-2.498E-09,2.187E-09,7.6E-10,4003202562.04964,-0.5
-6,-2.767E-09,2.423E-09,4.68E-10,3614022406.93892,-0.5
-5,-2.957E-09,2.746E-09,4.14E-10,3381805884.34224,-0.5
-4,-3.428E-09,3.073E-09,7.47E-10,2917152858.8098,-0.5
-3,-3.766E-09,3.465E-09,4.26E-10,2655337227.82793,-0.5
-2,-4.167E-09,4.022E-09,4.13E-10,2399808015.35877,-0.5
-1,-4.798E-09,4.492E-09,6.65E-10,2084201750.72947,-0.5
0,-5.524E-09,5.036E-09,5.59E-10,1810282404.05503,-0.5
1,-6.295E-09,5.892E-09,5.79E-10,1588562351.07228,-0.5
2,-7.217E-09,6.773E-09,6.36E-10,1385617292.50381,-0.5
3,-8.046E-09,7.94E-09,5.22E-10,1242853591.84688,-0.5
4,-9.316E-09,9.047E-09,7E-10,1073422069.55775,-0.5
5,-1.0563E-08,1.0394E-08,7.3E-10,946700747.893591,-0.5
6,-1.2177E-08,1.193E-08,6.08E-10,821220333.415455,-0.5
7,-1.3935E-08,1.3611E-08,4.75E-10,717617509.867241,-0.5
8,-1.5851E-08,1.5514E-08,4.64E-10,630875023.657813,-0.5
9,-1.7978E-08,1.7695E-08,4.1E-10,556235398.820781,-0.5
10,-2.0124E-08,1.9888E-08,4.19E-10,496919101.570264,-0.5
11,-2.275E-08,2.248E-08,4.63E-10,439560439.56044,-0.5
12,-2.5166E-08,2.5112E-08,4.49E-10,397361519.510451,-0.5
13,-2.82E-08,2.7916E-08,7.39E-10,354609929.078014,-0.5
14,-3.1037E-08,3.0802E-08,4.13E-10,322196088.539485,-0.5
15,-3.4168E-08,3.4098E-08,6.38E-10,292671505.502224,-0.5
16,-3.7654E-08,3.7366E-08,6.36E-10,265576034.418654,-0.5
17,-4.0868E-08,4.0598E-08,4.69E-10,244690222.178722,-0.5
18,-4.4422E-08,4.43E-08,7.02E-10,225113682.409617,-0.5
19,-4.8088E-08,4.7946E-08,6.25E-10,207952087.838962,-0.5
20,-5.1986E-08,5.1733E-08,6.5E-10,192359481.398838,-0.5
21,-5.5802E-08,5.5554E-08,4.56E-10,179205046.414107,-0.5
22,-5.9618E-08,5.9334E-08,4.94E-10,167734576.805663,-0.5
23,-6.343E-08,6.3158E-08,4.67E-10,157654106.889484,-0.5
24,-6.7429E-08,6.7195E-08,5.65E-10,148304142.13469,-0.5
25,-7.1635E-08,7.1414E-08,7.38E-10,139596565.924478,-0.5
26,-7.5979E-08,7.5867E-08,6.99E-10,131615314.758025,-0.5
27,-8.0194E-08,7.9934E-08,5.04E-10,124697608.299873,-0.5
28,-8.4513E-08,8.4476E-08,5.71E-10,118324991.421438,-0.5
29,-8.9061E-08,8.8696E-08,7.57E-10,112282592.829634,-0.5
30,-9.3286E-08,9.3191E-08,5.76E-10,107197221.44802,-0.5
31,-9.7504E-08,9.7384E-08,5.36E-10,102559894.978668,-0.5
32,-1.01789E-07,1.01851E-07,6.4E-10,98242442.7000953,-0.5
33,-1.06236E-07,1.05759E-07,5.76E-10,94130050.0771866,-0.5
34,-1.11231E-07,1.1086E-07,6.93E-10,89902994.6687524,-0.5
35,-1.15821E-07,1.15449E-07,6.85E-10,86340128.3014307,-0.5
36,-1.2009E-07,1.19895E-07,5.76E-10,83270880.1732034,-0.5
37,-1.24712E-07,1.24096E-07,6.86E-10,80184745.6539868,-0.5
38,-1.29238E-07,1.28988E-07,5.9E-10,77376622.9746669,-0.5
39,-1.33411E-07,1.33295E-07,6.17E-10,74956337.9331539,-0.5
40,-1.38216E-07,1.3828E-07,8.19E-10,72350523.8177924,-0.5
41,-1.42606E-07,1.43062E-07,8.33E-10,70123276.7204746,-0.5
42,-1.46862E-07,1.46908E-07,6.59E-10,68091133.1726383,-0.5
43,-1.51001E-07,1.50598E-07,6.95E-10,66224726.988563,-0.5
44,-1.55286E-07,1.54981E-07,7E-10,64397305.616733,-0.5
45,-1.59588E-07,1.59351E-07,6.78E-10,62661352.9839336,-0.5
46,-1.64061E-07,1.63792E-07,7.16E-10,60952938.2363877,-0.5
47,-1.68526E-07,1.68144E-07,6.04E-10,59338024.9931761,-0.5
48,-1.73215E-07,1.72969E-07,8.53E-10,57731720.6939353,-0.5
49,-1.77299E-07,1.77148E-07,7.13E-10,56401897.3598272,-0.5
50,-1.82003E-07,1.81445E-07,8.17E-10,54944149.2722647,-0.5
51,-1.86471E-07,1.86339E-07,9.16E-10,53627641.8317057,-0.5
52,-1.91087E-07,1.90759E-07,7.74E-10,52332183.7696965,-0.5
53,-1.95556E-07,1.95331E-07,9.19E-10,51136247.4176195,-0.5
54,-1.99427E-07,1.99512E-07,8.47E-10,50143661.5904567,-0.5
55,-2.03461E-07,2.03924E-07,8.92E-10,49149468.4484987,-0.5
56,-2.07488E-07,2.07182E-07,6.45E-10,48195558.2973473,-0.5
57,-2.12187E-07,2.11601E-07,7.81E-10,47128240.6556481,-0.5
58,-2.16411E-07,2.16197E-07,9.5E-10,46208372.0328449,-0.5
59,-2.20943E-07,2.20555E-07,8.63E-10,45260542.311818,-0.5
60,-2.23922E-07,2.24374E-07,7.82E-10,44658407.8384437,-0.5
61,-2.28388E-07,2.28377E-07,7.34E-10,43785137.5729023,-0.5
62,-2.32783E-07,2.32777E-07,8.81E-10,42958463.4616789,-0.5
63,-2.37245E-07,2.36942E-07,9.3E-10,42150519.5051529,-0.5
64,-2.40751E-07,2.40697E-07,8.92E-10,41536691.4363803,-0.5
65,-2.45127E-07,2.45116E-07,8.52E-10,40795179.6415735,-0.5
66,-2.49138E-07,2.49047E-07,9.28E-10,40138397.1935233,-0.5
67,-2.52669E-07,2.52436E-07,9.64E-10,39577470.9204532,-0.5
68,-2.56515E-07,2.56579E-07,8.06E-10,38984075.0053603,-0.5
69,-2.60784E-07,2.61009E-07,1.017E-09,38345910.7920731,-0.5
70,-2.64399E-07,2.64332E-07,8.17E-10,37821625.6491136,-0.5
71,-2.68275E-07,2.68529E-07,9.86E-10,37275184.0462212,-0.5
72,-2.71824E-07,2.71568E-07,9.66E-10,36788510.2124904,-0.5
73,-2.75068E-07,2.75441E-07,8.73E-10,36354646.8509605,-0.5
74,-2.79598E-07,2.79942E-07,9.92E-10,35765634.9473172,-0.5
75,-2.8284E-07,2.82685E-07,8.82E-10,35355678.1219064,-0.5
76,-2.86635E-07,2.86524E-07,9.7E-10,34887574.7902385,-0.5
77,-2.90792E-07,2.9023E-07,1.039E-09,34388841.5087073,-0.5
78,-2.92782E-07,2.93364E-07,9.09E-10,34155105.1635688,-0.5
79,-2.97157E-07,2.96887E-07,1.117E-09,33652244.4364427,-0.5
80,-2.99745E-07,2.99626E-07,1.049E-09,33361690.7704883,-0.5
81,-3.04165E-07,3.04161E-07,1.166E-09,32876892.4761232,-0.5
82,-3.07828E-07,3.0776E-07,1.266E-09,32485673.8178463,-0.5
83,-3.10918E-07,3.10454E-07,1.027E-09,32162821.0653613,-0.5
84,-3.13994E-07,3.14226E-07,1.135E-09,31847742.3135474,-0.5
85,-3.17487E-07,3.17108E-07,1.11E-09,31497352.64751,-0.5
86,-3.20345E-07,3.20844E-07,1.095E-09,31216344.8781782,-0.5
87,-3.22538E-07,3.22092E-07,1.16E-09,31004098.7418537,-0.5
88,-3.26165E-07,3.26734E-07,1.231E-09,30659328.8672911,-0.5
89,-3.28873E-07,3.28757E-07,1.073E-09,30406874.3861612,-0.5
90,-3.31923E-07,3.31627E-07,1.204E-09,30127469.3227044,-0.5
91,-3.35009E-07,3.34805E-07,1.116E-09,29849944.3298538,-0.5
92,-3.36526E-07,3.36475E-07,1.166E-09,29715386.03258,-0.5
93,-3.39242E-07,3.39517E-07,1.209E-09,29477482.1513846,-0.5
94,-3.42389E-07,3.42268E-07,1.133E-09,29206545.7710382,-0.5
95,-3.45011E-07,3.45191E-07,1.252E-09,28984583.100249,-0.5
96,-3.48175E-07,3.47695E-07,1.22E-09,28721189.057227,-0.5
97,-3.49968E-07,3.49489E-07,1.199E-09,28574041.0551822,-0.5
98,-3.51214E-07,3.51303E-07,1.121E-09,28472669.0849454,-0.5
99,-3.54103E-07,3.53897E-07,1.245E-09,28240370.7395871,-0.5
100,-3.56781E-07,3.56798E-07,1.257E-09,28028398.3732318,-0.5
-110,2.027E-09,3.053E-09,-1.1561E-08,-9866798223.97632,-1
-109,2.31E-10,2.802E-09,-4.425E-09,-86580086580.0866,-1
-108,-5.36E-10,2.725E-09,-3.083E-09,37313432835.8209,-1
-107,-1.004E-09,2.648E-09,-2.38E-09,19920318725.0996,-1
-106,-1.298E-09,2.725E-09,-1.984E-09,15408320493.0663,-1
-105,-1.557E-09,2.704E-09,-1.652E-09,12845215157.3539,-1
-104,-1.761E-09,2.683E-09,-1.309E-09,11357183418.5122,-1
-103,-1.778E-09,2.509E-09,-9.98E-10,11248593925.7593,-1
-102,-1.991E-09,2.571E-09,-7.25E-10,10045203415.3692,-1
-101,-2.058E-09,2.717E-09,-7.41E-10,9718172983.47911,-1
-100,-2.114E-09,2.678E-09,-7.51E-10,9460737937.55913,-1
-99,-2.143E-09,2.662E-09,-7.34E-10,9332711152.58983,-1
-98,-2.184E-09,2.689E-09,-5.92E-10,9157509157.50916,-1
-97,-2.347E-09,2.682E-09,-6.17E-10,8521516829.99574,-1
-96,-2.328E-09,2.724E-09,-3.98E-10,8591065292.09622,-1
-95,-2.439E-09,2.741E-09,-4.2E-10,8200082000.82001,-1
-94,-2.422E-09,2.785E-09,-1.95E-10,8257638315.44178,-1
-93,-2.693E-09,2.81E-09,0,7426661715.55886,-1
-92,-2.689E-09,2.8E-09,-7.3E-11,7437709185.57084,-1
-91,-2.594E-09,2.706E-09,5.9E-11,7710100231.30301,-1
-90,-2.75E-09,2.859E-09,-9.9E-11,7272727272.72727,-1
-89,-2.661E-09,2.778E-09,-1.89E-10,7515971439.30853,-1
-88,-2.721E-09,2.778E-09,-1.02E-10,7350238882.76369,-1
-87,-2.859E-09,2.713E-09,3.3E-11,6995452955.57887,-1
-86,-2.876E-09,2.898E-09,8E-11,6954102920.72323,-1
-85,-3.03E-09,2.892E-09,3.18E-10,6600660066.0066,-1
-84,-3.194E-09,3.059E-09,1.75E-10,6261740763.93237,-1
-83,-3.189E-09,3.037E-09,1.43E-10,6271558482.28285,-1
-82,-3.175E-09,3.051E-09,3E-10,6299212598.4252,-1
-81,-3.38E-09,3.083E-09,5.8E-10,5917159763.31361,-1
-80,-3.409E-09,3.01E-09,7.45E-10,5866823115.28307,-1
-79,-3.47E-09,3.208E-09,5.9E-10,5763688760.80692,-1
-78,-3.616E-09,2.996E-09,6.99E-10,5530973451.32743,-1
-77,-3.631E-09,3.169E-09,9.21E-10,5508124483.61333,-1
-76,-3.574E-09,3.399E-09,8.68E-10,5595970900.95131,-1
-75,-3.672E-09,3.249E-09,1.107E-09,5446623093.68192,-1
-74,-3.763E-09,3.271E-09,7.52E-10,5314908317.83152,-1
-73,-3.965E-09,3.373E-09,5.5E-10,5044136191.67718,-1
-72,-3.792E-09,3.317E-09,5.96E-10,5274261603.37553,-1
-71,-3.896E-09,3.391E-09,6.12E-10,5133470225.87269,-1
-70,-3.951E-09,3.389E-09,5.41E-10,5062009617.81827,-1
-69,-4.132E-09,3.411E-09,7.4E-10,4840271055.17909,-1
-68,-4.248E-09,3.419E-09,1.179E-09,4708097928.43691,-1
-67,-4.501E-09,3.479E-09,1.534E-09,4443457009.55343,-1
-66,-4.717E-09,3.622E-09,1.788E-09,4239983040.06784,-1
-65,-4.637E-09,3.667E-09,1.982E-09,4313133491.48156,-1
-64,-4.966E-09,3.779E-09,1.72E-09,4027386226.33911,-1
-63,-5.032E-09,3.763E-09,2.268E-09,3974562798.09221,-1
-62,-5.159E-09,3.886E-09,2.357E-09,3876720294.63074,-1
-61,-5.225E-09,3.964E-09,2.181E-09,3827751196.17225,-1
-60,-5.397E-09,3.979E-09,2.387E-09,3705762460.62627,-1
-59,-5.474E-09,4.108E-09,2.103E-09,3653635367.19035,-1
-58,-5.723E-09,4.296E-09,2.525E-09,3494670627.29338,-1
-57,-5.923E-09,4.447E-09,2.861E-09,3376667229.44454,-1
-56,-6.061E-09,4.615E-09,2.545E-09,3299785513.94159,-1
-55,-6.314E-09,4.688E-09,2.801E-09,3167564143.1739,-1
-54,-6.224E-09,4.759E-09,3.086E-09,3213367609.2545,-1
-53,-6.342E-09,4.808E-09,2.551E-09,3153579312.51971,-1
-52,-6.452E-09,4.802E-09,2.921E-09,3099814011.15933,-1
-51,-6.567E-09,4.954E-09,2.995E-09,3045530683.72164,-1
-50,-6.7E-09,5.122E-09,3.182E-09,2985074626.86567,-1
-49,-6.918E-09,5.326E-09,2.662E-09,2891008962.12778,-1
-48,-6.981E-09,5.318E-09,3.093E-09,2864919066.03638,-1
-47,-7.022E-09,5.576E-09,3.034E-09,2848191398.46198,-1
-46,-7.068E-09,5.709E-09,2.497E-09,2829654782.11658,-1
-45,-7.281E-09,5.834E-09,2.894E-09,2746875429.19929,-1
-44,-6.995E-09,6.13E-09,2.862E-09,2859185132.23731,-1
-43,-7.139E-09,6.178E-09,2.216E-09,2801512816.92114,-1
-42,-7.239E-09,6.4E-09,2.383E-09,2762812543.16895,-1
-41,-7.286E-09,6.557E-09,1.838E-09,2744990392.53363,-1
-40,-7.552E-09,6.77E-09,2.04E-09,2648305084.74576,-1
-39,-7.695E-09,7.008E-09,1.638E-09,2599090318.38856,-1
-38,-8.004E-09,7.208E-09,2.027E-09,2498750624.68766,-1
-37,-8.255E-09,7.575E-09,1.984E-09,2422774076.31738,-1
-36,-8.45E-09,8.027E-09,1.399E-09,2366863905.32544,-1
-35,-8.507E-09,8.186E-09,1.673E-09,2351005054.66087,-1
-34,-8.89E-09,8.497E-09,1.486E-09,2249718785.15186,-1
-33,-9.172E-09,8.909E-09,1.037E-09,2180549498.47362,-1
-32,-9.67E-09,9.306E-09,7.89E-10,2068252326.78387,-1
-31,-9.901E-09,9.703E-09,2.8E-10,2019997980.00202,-1
-30,-1.0415E-08,1.0058E-08,3.88E-10,1920307249.15987,-1
-29,-1.0822E-08,1.0586E-08,3.13E-10,1848087229.71724,-1
-28,-1.1391E-08,1.1089E-08,1.02E-09,1755772100.78132,-1
-27,-1.1716E-08,1.1476E-08,7.06E-10,1707067258.44998,-1
-26,-1.2528E-08,1.2005E-08,9.87E-10,1596424010.21711,-1
-25,-1.3017E-08,1.2599E-08,6.3E-10,1536452331.56641,-1
-24,-1.3547E-08,1.3312E-08,8.53E-10,1476341625.45213,-1
-23,-1.4338E-08,1.4034E-08,8.53E-10,1394894685.45125,-1
-22,-1.5181E-08,1.49E-08,6.77E-10,1317436269.02049,-1
-21,-1.6136E-08,1.5831E-08,4.96E-10,1239464551.31383,-1
-20,-1.6914E-08,1.6767E-08,3.29E-10,1182452406.29065,-1
-19,-1.7936E-08,1.7785E-08,4.92E-10,1115075825.15611,-1
-18,-1.9432E-08,1.906E-08,6.4E-10,1029230135.85838,-1
-17,-2.0699E-08,2.0551E-08,3.98E-10,966230252.669211,-1
-16,-2.1986E-08,2.1839E-08,3.8E-10,909669789.866279,-1
-15,-2.3877E-08,2.3622E-08,5.39E-10,837626167.441471,-1
-14,-2.5538E-08,2.5238E-08,2.74E-10,783146683.373796,-1
-13,-2.7545E-08,2.73E-08,3.74E-10,726084588.854602,-1
-12,-2.9701E-08,2.9515E-08,3.74E-10,673378000.740716,-1
-11,-3.2309E-08,3.2073E-08,5.78E-10,619022563.372435,-1
-10,-3.5388E-08,3.5102E-08,6.41E-10,565163332.203007,-1
-9,-3.87E-08,3.8501E-08,5.57E-10,516795865.633075,-1
-8,-4.2554E-08,4.2425E-08,6.66E-10,469991070.169667,-1
-7,-4.7087E-08,4.6894E-08,3.75E-10,424745683.521991,-1
-6,-5.209E-08,5.2136E-08,3.56E-10,383950854.290651,-1
-5,-5.8307E-08,5.8288E-08,5.78E-10,343011988.26899,-1
-4,-6.5795E-08,6.5649E-08,4.24E-10,303974466.144844,-1
-3,-7.429E-08,7.4174E-08,3.48E-10,269215237.582447,-1
-2,-8.4538E-08,8.4588E-08,3.22E-10,236579999.52684,-1
-1,-9.6755E-08,9.6759E-08,3.45E-10,206707663.686631,-1
0,-1.11495E-07,1.11674E-07,4.01E-10,179380241.266425,-1
1,-1.29537E-07,1.29742E-07,4.1E-10,154396041.285501,-1
2,-1.51244E-07,1.51207E-07,4.08E-10,132236650.710111,-1
3,-1.76114E-07,1.77299E-07,3.64E-10,113562805.909808,-1
4,-2.06834E-07,2.07175E-07,3.57E-10,96695901.060754,-1
5,-2.43095E-07,2.44057E-07,3.52E-10,82272362.6565746,-1
6,-2.86031E-07,2.86888E-07,3.17E-10,69922490.9188165,-1
7,-3.3729E-07,3.38259E-07,4.44E-10,59296154.6443713,-1
8,-3.96429E-07,3.97191E-07,5.2E-10,50450395.9094819,-1
9,-4.62194E-07,4.63072E-07,4.64E-10,43271872.8499288,-1
10,-5.36447E-07,5.37161E-07,2.83E-10,37282341.0327581,-1
11,-6.22187E-07,6.23914E-07,4.94E-10,32144676.7611667,-1
12,-7.15968E-07,7.17789E-07,4.82E-10,27934209.3501386,-1
13,-8.18986E-07,8.21543E-07,4.25E-10,24420441.8634751,-1
14,-9.31379E-07,9.3378E-07,5.45E-10,21473535.4780385,-1
15,-1.05535E-06,1.05978E-06,6.09E-10,18951058.8904155,-1
16,-1.18324E-06,1.18574E-06,3.91E-10,16902741.6246915,-1
17,-1.32316E-06,1.32498E-06,3.84E-10,15115329.9676532,-1
18,-1.47436E-06,1.47685E-06,5.31E-10,13565207.9546379,-1
19,-1.63181E-06,1.63497E-06,5.4E-10,12256328.861816,-1
20,-1.79869E-06,1.80121E-06,5.57E-10,11119203.420267,-1
21,-1.97048E-06,1.97314E-06,6.2E-10,10149811.2135114,-1
22,-2.15143E-06,2.15379E-06,5.8E-10,9296142.56564239,-1
23,-2.33863E-06,2.34218E-06,6.98E-10,8552015.49625208,-1
24,-2.52289E-06,2.52723E-06,5.58E-10,7927416.57384983,-1
25,-2.72123E-06,2.72593E-06,5.88E-10,7349617.63614248,-1
26,-2.92081E-06,2.92497E-06,6.96E-10,6847415.61416182,-1
27,-3.13021E-06,3.13388E-06,5.8E-10,6389347.67954866,-1
28,-3.34113E-06,3.34722E-06,5.17E-10,5985998.74892626,-1
29,-3.55944E-06,3.56458E-06,6.32E-10,5618861.39392713,-1
30,-3.77972E-06,3.78677E-06,6E-10,5291397.24635687,-1
31,-4.00441E-06,4.01026E-06,5.86E-10,4994493.57083815,-1
32,-4.22226E-06,4.22751E-06,6.68E-10,4736799.7233709,-1
33,-4.4527E-06,4.45886E-06,7.27E-10,4491656.74759135,-1
34,-4.68968E-06,4.69493E-06,7.08E-10,4264683.3046178,-1
35,-4.92559E-06,4.93147E-06,8.12E-10,4060427.27876254,-1
36,-5.16516E-06,5.1721E-06,7.85E-10,3872096.89535271,-1
