Setup title,"TFT Id-Vd-Tian"
Application test name,"TFT Id-Vd-Tian"
Test date,3/22/2018
Test time,10:46:38
Device ID,gr-ots-vfet
Count,1
Flags,!
Remarks,idvd-3-pos
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,VdStart,VdStop,VdStep,Vs,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",0,100,25,-3,3,0.02,0,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
Value,1,1E-06,1E-05,25,0.01
Vdrain,Idrain,Vgate,gds,Rds
-2,-1.41935E-07,0,8.63249999999999E-08,11584129.7422531
-1.98,-1.40373E-07,0,9.43750000000004E-08,10596026.4900662
-1.96,-1.3816E-07,0,8.95500000000002E-08,11166945.8403126
-1.94,-1.36791E-07,0,7.065E-08,14154281.6702052
-1.92,-1.35334E-07,0,1.74675000000001E-07,5724917.70430797
-1.9,-1.29804E-07,0,1.84575E-07,5417851.82175266
-1.88,-1.27951E-07,0,8.47749999999994E-08,11795930.4040107
-1.86,-1.26413E-07,0,1.18725E-07,8422825.85807537
-1.84,-1.23202E-07,0,1.3475E-07,7421150.27829311
-1.82,-1.21023E-07,0,7.945E-08,12586532.410321
-1.8,-1.20024E-07,0,1.18074999999999E-07,8469193.30933733
-1.78,-1.163E-07,0,1.286E-07,7776049.76671852
-1.76,-1.1488E-07,0,9.84E-08,10162601.6260163
-1.74,-1.12364E-07,0,1.24125E-07,8056394.76334342
-1.72,-1.09915E-07,0,1.1535E-07,8669267.44690074
-1.7,-1.0775E-07,0,8.68500000000001E-08,11514104.7783535
-1.68,-1.06441E-07,0,1.09450000000001E-07,9136592.05116487
-1.66,-1.03372E-07,0,1.2535E-07,7977662.54487432
-1.64,-1.01427E-07,0,7.81749999999999E-08,12791813.2395267
-1.62,-1.00245E-07,0,9.85249999999998E-08,10149708.1958894
-1.6,-9.7486E-08,0,1.1175E-07,8948545.86129755
-1.58,-9.5775E-08,0,9.11E-08,10976948.4083425
-1.56,-9.3842E-08,0,1.141E-07,8764241.89307626
-1.54,-9.1211E-08,0,8.73E-08,11454753.722795
-1.52,-9.035E-08,0,6.89499999999997E-08,14503263.2342278
-1.5,-8.8453E-08,0,1.118E-07,8944543.82826476
-1.48,-8.5878E-08,0,9.99E-08,10010010.01001
-1.46,-8.4457E-08,0,7.71749999999998E-08,12957563.9779722
-1.44,-8.2791E-08,0,1.12E-07,8928571.42857144
-1.42,-7.9977E-08,0,1.08500000000001E-07,9216589.86175109
-1.4,-7.8451E-08,0,7.21000000000004E-08,13869625.5201109
-1.38,-7.7093E-08,0,9.01249999999999E-08,11095700.4160888
-1.36,-7.4846E-08,0,9.06500000000001E-08,11031439.6028682
-1.34,-7.3467E-08,0,9.03749999999998E-08,11065006.9156293
-1.32,-7.1231E-08,0,1.13875E-07,8781558.72667401
-1.3,-6.8912E-08,0,9.13499999999999E-08,10946907.4986316
-1.28,-6.7577E-08,0,7.10250000000001E-08,14079549.4544174
-1.26,-6.6071E-08,0,1.0255E-07,9751340.80936131
-1.24,-6.3475E-08,0,9.68249999999999E-08,10327911.1799639
-1.22,-6.2198E-08,0,7.23749999999999E-08,13816925.7340242
-1.2,-6.058E-08,0,8.40499999999999E-08,11897679.9524093
-1.18,-5.8836E-08,0,8.20000000000001E-08,12195121.9512195
-1.16,-5.73E-08,0,8.54000000000005E-08,11709601.8735362
-1.14,-5.542E-08,0,9.18250000000003E-08,10890280.4247209
-1.12,-5.3627E-08,0,7.57999999999999E-08,13192612.1372032
-1.1,-5.2388E-08,0,9.3E-08,10752688.172043
-1.08,-4.9907E-08,0,1.0085E-07,9915716.41051066
-1.06,-4.8354E-08,0,8.61999999999999E-08,11600928.074246
-1.04,-4.6459E-08,0,8.55749999999999E-08,11685655.857435
-1.02,-4.4931E-08,0,8.35999999999999E-08,11961722.4880383
-1,-4.3115E-08,0,9.155E-08,10922992.9000546
-0.98,-4.1269E-08,0,8.71999999999999E-08,11467889.9082569
-0.96,-3.9627E-08,0,7.49E-08,13351134.8464619
-0.94,-3.8273E-08,0,7.81750000000003E-08,12791813.2395267
-0.92,-3.65E-08,0,9.31999999999999E-08,10729613.7339056
-0.9,-3.4545E-08,0,8.46749999999998E-08,11809861.2341305
-0.88,-3.3113E-08,0,6.895E-08,14503263.2342277
-0.86,-3.1787E-08,0,8.06249999999999E-08,12403100.7751938
-0.84,-2.9888E-08,0,9.21750000000001E-08,10848928.668294
-0.82,-2.81E-08,0,7.65500000000003E-08,13063357.2828216
-0.8,-2.6826E-08,0,7.56E-08,13227513.2275132
-0.78,-2.5076E-08,0,8.94249999999999E-08,11182555.2138664
-0.76,-2.3249E-08,0,7.73749999999999E-08,12924071.082391
-0.74,-2.1981E-08,0,6.97249999999999E-08,14342058.0853353
-0.72,-2.046E-08,0,7.53500000000001E-08,13271400.132714
-0.7,-1.8967E-08,0,8.02500000000002E-08,12461059.1900311
-0.68,-1.725E-08,0,7.59499999999999E-08,13166556.9453588
-0.66,-1.5929E-08,0,6.35999999999999E-08,15723270.4402516
-0.64,-1.4706E-08,0,6.2125E-08,16096579.4768612
-0.62,-1.3444E-08,0,6.93499999999999E-08,14419610.6705119
-0.6,-1.1932E-08,0,6.74499999999999E-08,14825796.8865827
-0.58,-1.0746E-08,0,5.98500000000002E-08,16708437.7610693
-0.56,-9.538E-09,0,5.24250000000001E-08,19074868.8602766
-0.54,-8.649E-09,0,5.08249999999999E-08,19675356.6158387
-0.52,-7.505E-09,0,5.2475E-08,19056693.6636494
-0.5,-6.55E-09,0,4.7925E-08,20865936.3588941
-0.48,-5.588E-09,0,4.31E-08,23201856.1484919
-0.46,-4.826E-09,0,3.59E-08,27855153.2033426
-0.44,-4.152E-09,0,3.6925E-08,27081922.81652
-0.42,-3.349E-09,0,3.5025E-08,28551034.9750178
-0.4,-2.751E-09,0,2.5425E-08,39331366.7649951
-0.38,-2.332E-09,0,2.07E-08,48309178.7439614
-0.36,-1.923E-09,0,2.105E-08,47505938.2422803
-0.34,-1.49E-09,0,2.1325E-08,46893317.7022274
-0.32,-1.07E-09,0,1.465E-08,68259385.6655291
-0.3,-9.04E-10,0,8.55000000000001E-09,116959064.327485
-0.28,-7.28E-10,0,9.75E-09,102564102.564103
-0.26,-5.14E-10,0,1.3375E-08,74766355.140187
-0.24,-1.93E-10,0,5.85E-09,170940170.940171
-0.22,-2.8E-10,0,-1.525E-09,-655737704.918033
-0.2,-2.54E-10,0,3.175E-09,314960629.92126
-0.18,-1.53E-10,0,5.825E-09,171673819.742489
-0.16,-2.1E-11,0,4.45E-09,224719101.123595
-0.14,2.5E-11,0,3E-10,3333333333.33333
-0.12,-9E-12,0,-2.725E-09,-366972477.06422
-0.1,-8.4E-11,0,4E-10,2500000000
-0.08,7E-12,0,2.125E-09,470588235.294118
-0.06,1E-12,0,2.75E-10,3636363636.36364
-0.04,1.8E-11,0,-1.25E-09,-800000000
-0.02,-4.9E-11,0,-9E-10,-1111111111.11111
0,-1.8E-11,0,-9E-10,-1111111111.11111
0.02,-8.5E-11,0,-9E-10,-1111111111.11111
0.04,-5.4E-11,0,3.4E-09,294117647.058824
0.06,5.1E-11,0,9E-10,1111111111.11111
0.08,-1.8E-11,0,-2.125E-09,-470588235.294118
0.1,-3.4E-11,0,-6.75E-10,-1481481481.48148
0.12,-4.5E-11,0,2.525E-09,396039603.960396
0.14,6.7E-11,0,5.5E-10,1818181818.18182
0.16,-2.3E-11,0,-3.225E-09,-310077519.379845
0.18,-6.2E-11,0,-5.00000000000001E-11,-20000000000
0.2,-2.5E-11,0,4.8E-09,208333333.333333
0.22,1.3E-10,0,1.5E-10,6666666666.66666
0.24,-1.9E-11,0,-4.35E-09,-229885057.471264
0.26,-4.4E-11,0,7.49999999999999E-11,13333333333.3333
0.28,-1.6E-11,0,4.125E-09,242424242.424242
0.3,1.21E-10,0,2.05E-09,487804878.04878
0.32,6.6E-11,0,-2.2E-09,-454545454.545455
0.34,3.3E-11,0,-3.55E-09,-281690140.84507
0.36,-7.6E-11,0,1E-10,10000000000
0.38,3.7E-11,0,4.625E-09,216216216.216216
0.4,1.09E-10,0,-5E-11,-20000000000
0.42,3.5E-11,0,-3.3E-09,-303030303.030303
0.44,-2.3E-11,0,0,
0.46,3.5E-11,0,2.85E-09,350877192.982456
0.48,9.1E-11,0,-4.75E-10,-2105263157.89474
0.5,1.6E-11,0,-2.2E-09,-454545454.545455
0.52,3E-12,0,-2.5E-09,-400000000
0.54,-8.4E-11,0,-2.275E-09,-439560439.56044
0.56,-8.8E-11,0,6.75000000000001E-10,1481481481.48148
0.58,-5.7E-11,0,3.75000000000001E-09,266666666.666666
0.6,6.2E-11,0,2.025E-09,493827160.493828
0.62,2.4E-11,0,-1.2E-09,-833333333.333334
0.64,1.4E-11,0,-3.075E-09,-325203252.032521
0.66,-9.9E-11,0,-9.74999999999999E-10,-1025641025.64103
0.68,-2.5E-11,0,2.2E-09,454545454.545455
0.7,-1.1E-11,0,3.45000000000001E-09,289855072.463768
0.72,1.13E-10,0,3.02500000000001E-09,330578512.396694
0.74,1.1E-10,0,-5.25E-10,-1904761904.76191
0.76,9.2E-11,0,-2.175E-09,-459770114.942529
0.78,2.3E-11,0,-2.5E-10,-4000000000.00001
0.8,8.2E-11,0,2.4E-09,416666666.666667
0.82,1.19E-10,0,9.75000000000002E-10,1025641025.64102
0.84,1.21E-10,0,-4.50000000000001E-09,-222222222.222222
0.86,-6.1E-11,0,-3.5E-10,-2857142857.14286
0.88,1.07E-10,0,4.6E-09,217391304.347826
0.9,1.23E-10,0,6.25E-10,1600000000
0.92,1.32E-10,0,-2.15E-09,-465116279.069768
0.94,3.7E-11,0,-2.15E-09,-465116279.069767
0.96,4.6E-11,0,1.6E-09,624999999.999999
0.98,1.01E-10,0,5.32499999999999E-09,187793427.230047
1,2.59E-10,0,3E-10,3333333333.33334
1.02,1.13E-10,0,-4.675E-09,-213903743.315508
1.04,7.2E-11,0,2.49999999999999E-11,40000000000.0002
1.06,1.14E-10,0,3.775E-09,264900662.251656
1.08,2.23E-10,0,1.9E-09,526315789.473685
1.1,1.9E-10,0,-6.5E-10,-1538461538.46154
1.12,1.97E-10,0,-1.875E-09,-533333333.333334
1.14,1.15E-10,0,5.00000000000001E-11,20000000000
1.16,1.99E-10,0,2.42500000000001E-09,412371134.020617
1.18,2.12E-10,0,3.75E-10,2666666666.66667
1.2,2.14E-10,0,-1.95E-09,-512820512.820513
1.22,1.34E-10,0,-4.99999999999999E-10,-2000000000
1.24,1.94E-10,0,2.9E-09,344827586.206897
1.26,2.5E-10,0,8.49999999999999E-10,1176470588.2353
1.28,2.28E-10,0,-2.4E-09,-416666666.666667
1.3,1.54E-10,0,-9.99999999999999E-10,-1000000000
1.32,1.88E-10,0,1.625E-09,615384615.384616
1.34,2.19E-10,0,2.95E-09,338983050.847458
1.36,3.06E-10,0,2.075E-09,481927710.843374
1.38,3.02E-10,0,-1.49999999999999E-10,-6666666666.6667
1.4,3E-10,0,-3.07500000000001E-09,-325203252.032519
1.42,1.79E-10,0,-1.80000000000001E-09,-555555555.555553
1.44,2.28E-10,0,2.725E-09,366972477.064221
1.46,2.88E-10,0,3.275E-09,305343511.450382
1.48,3.59E-10,0,9.25E-10,1081081081.08108
1.5,3.25E-10,0,-1.125E-09,-888888888.88889
1.52,3.14E-10,0,3.5E-10,2857142857.14286
1.54,3.39E-10,0,2.825E-09,353982300.884956
1.56,4.27E-10,0,1.325E-09,754716981.132077
1.58,3.92E-10,0,-1.675E-09,-597014925.373135
1.6,3.6E-10,0,8.99999999999999E-10,1111111111.11111
1.62,4.28E-10,0,3.525E-09,283687943.262412
1.64,5.01E-10,0,2.675E-09,373831775.700935
1.66,5.35E-10,0,-2.57500000000001E-09,-388349514.563105
1.68,3.98E-10,0,-3.25000000000003E-10,-3076923076.92305
1.7,5.22E-10,0,4.9E-09,204081632.653061
1.72,5.94E-10,0,1.45E-09,689655172.413794
1.74,5.8E-10,0,-2.55E-09,-392156862.745098
1.76,4.92E-10,0,-1.24999999999999E-10,-8000000000.00003
1.78,5.75E-10,0,3.05E-09,327868852.459017
1.8,6.14E-10,0,4.9E-09,204081632.653061
1.82,7.71E-10,0,3.6E-09,277777777.777778
1.84,7.58E-10,0,-2.25000000000002E-10,-4444444444.44441
1.86,7.62E-10,0,-3.24999999999999E-10,-3076923076.92309
1.88,7.45E-10,0,8.74999999999999E-10,1142857142.85714
1.9,7.97E-10,0,4.65000000000002E-09,215053763.440859
1.92,9.31E-10,0,4.25000000000002E-09,235294117.647058
1.94,9.67E-10,0,1.5E-09,666666666.666667
1.96,9.91E-10,0,-8.24999999999999E-10,-1212121212.12121
1.98,9.34E-10,0,6.25E-10,1600000000
2,1.016E-09,0,3.57499999999999E-09,279720279.72028
2.02,1.077E-09,0,4.67499999999999E-09,213903743.315508
2.04,1.203E-09,0,1.625E-09,615384615.384615
2.06,1.142E-09,0,-1.325E-09,-754716981.132077
2.08,1.15E-09,0,2.575E-09,388349514.563107
2.1,1.245E-09,0,4.425E-09,225988700.564972
2.12,1.327E-09,0,4.12499999999999E-09,242424242.424243
2.14,1.41E-09,0,5.24999999999999E-09,190476190.476191
2.16,1.537E-09,0,9.50000000000001E-10,1052631578.94737
2.18,1.448E-09,0,1.875E-09,533333333.333333
2.2,1.612E-09,0,6.29999999999999E-09,158730158.730159
2.22,1.7E-09,0,3.2E-09,312500000
2.24,1.74E-09,0,4.99999999999998E-11,20000000000.0001
2.26,1.702E-09,0,3.2E-09,312500000
2.28,1.868E-09,0,6.8E-09,147058823.529412
2.3,1.974E-09,0,5.40000000000005E-09,185185185.185184
2.32,2.084E-09,0,1.42500000000002E-09,701754385.964904
2.34,2.031E-09,0,9.99999999999996E-11,10000000000
2.36,2.088E-09,0,8.59999999999998E-09,116279069.767442
2.38,2.375E-09,0,8.85E-09,112994350.282486
2.4,2.442E-09,0,3.6E-09,277777777.777777
2.42,2.519E-09,0,6E-09,166666666.666667
2.44,2.682E-09,0,2.525E-09,396039603.960397
2.46,2.62E-09,0,6.14999999999999E-09,162601626.01626
2.48,2.928E-09,0,1.01E-08,99009900.9900991
2.5,3.024E-09,0,6.425E-09,155642023.346303
2.52,3.185E-09,0,6E-09,166666666.666667
2.54,3.264E-09,0,8.09999999999998E-09,123456790.123457
2.56,3.509E-09,0,1.535E-08,65146579.8045603
2.58,3.878E-09,0,1.345E-08,74349442.3791822
2.6,4.047E-09,0,9.19999999999998E-09,108695652.173913
2.62,4.246E-09,0,6E-09,166666666.666667
2.64,4.287E-09,0,3.125E-09,320000000
2.66,4.371E-09,0,6.12499999999999E-09,163265306.122449
2.68,4.532E-09,0,6.95E-09,143884892.086331
2.7,4.649E-09,0,9.82500000000001E-09,101781170.48346
2.72,4.925E-09,0,9.725E-09,102827763.496144
2.74,5.038E-09,0,7.19999999999999E-09,138888888.888889
2.76,5.213E-09,0,1.0975E-08,91116173.120729
2.78,5.477E-09,0,1.055E-08,94786729.8578201
2.8,5.635E-09,0,8.72500000000008E-09,114613180.515758
2.82,5.826E-09,0,2.07750000000002E-08,48134777.3766541
2.84,6.466E-09,0,2.7625E-08,36199095.0226244
2.86,6.931E-09,0,2.1075E-08,47449584.8161329
2.88,7.309E-09,0,1.985E-08,50377833.7531487
2.9,7.725E-09,0,1.3975E-08,71556350.6261181
2.92,7.868E-09,0,1.7825E-08,56100981.767181
2.94,8.438E-09,0,1.84E-08,54347826.0869565
2.96,8.604E-09,0,2.33E-08,42918454.9356223
2.98,9.37E-09,0,2.6825E-08,37278657.9683132
3,9.677E-09,0,1.39499999999999E-08,71684587.8136205
3,9.649E-09,0,1.385E-08,72202166.0649821
2.98,9.4E-09,0,1.71E-08,58479532.1637428
2.96,8.965E-09,0,1.645E-08,60790273.5562311
2.94,8.742E-09,0,1.1675E-08,85653104.9250536
2.92,8.498E-09,0,1.125E-08,88888888.8888888
2.9,8.292E-09,0,1.4E-08,71428571.4285715
2.88,7.938E-09,0,8.67499999999999E-09,115273775.216139
2.86,7.945E-09,0,8.99999999999986E-10,1111111111.11113
2.84,7.902E-09,0,4.62499999999999E-09,216216216.216217
2.82,7.76E-09,0,1.18750000000001E-08,84210526.3157886
2.8,7.427E-09,0,1.12500000000001E-08,88888888.888888
2.78,7.31E-09,0,7.80000000000001E-09,128205128.205128
2.76,7.115E-09,0,8.72499999999998E-09,114613180.51576
2.74,6.961E-09,0,9.42499999999999E-09,106100795.755968
2.72,6.738E-09,0,8.125E-09,123076923.076923
2.7,6.636E-09,0,5.64999999999999E-09,176991150.442478
2.68,6.512E-09,0,9.97499999999999E-09,100250626.566416
2.66,6.237E-09,0,1.16E-08,86206896.5517242
2.64,6.048E-09,0,8.42499999999999E-09,118694362.017804
2.62,5.9E-09,0,4.525E-09,220994475.138122
2.6,5.867E-09,0,2.1E-09,476190476.190476
2.58,5.816E-09,0,4.8E-09,208333333.333333
2.56,5.675E-09,0,1.0575E-08,94562647.7541372
2.54,5.393E-09,0,9.87499999999998E-09,101265822.78481
2.52,5.28E-09,0,8.14999999999999E-09,122699386.503068
2.5,5.067E-09,0,8.19999999999999E-09,121951219.512195
2.48,4.952E-09,0,2.575E-09,388349514.563107
2.46,4.964E-09,0,2.50000000000014E-10,3999999999.99977
2.44,4.942E-09,0,8.59999999999998E-09,116279069.767442
2.42,4.62E-09,0,1.0425E-08,95923261.3908875
2.4,4.525E-09,0,1.87500000000002E-09,533333333.333329
2.38,4.545E-09,0,4.77499999999999E-09,209424083.769634
2.36,4.334E-09,0,8.12499999999998E-09,123076923.076923
2.34,4.22E-09,0,7.425E-09,134680134.680135
2.32,4.037E-09,0,6.12500000000006E-09,163265306.122447
2.3,3.975E-09,0,-2.00000000000001E-10,-4999999999.99997
2.28,4.045E-09,0,2.74999999999999E-09,363636363.636365
2.26,3.865E-09,0,9.29999999999999E-09,107526881.72043
2.24,3.673E-09,0,3.725E-09,268456375.838926
2.22,3.716E-09,0,1.275E-09,784313725.490198
2.2,3.622E-09,0,4.15E-09,240963855.421687
2.18,3.55E-09,0,4.775E-09,209424083.769633
2.16,3.431E-09,0,4.725E-09,211640211.640212
2.14,3.361E-09,0,3.02499999999999E-09,330578512.396695
2.12,3.31E-09,0,3.62499999999999E-09,275862068.965518
2.1,3.216E-09,0,4.05E-09,246913580.246914
2.08,3.148E-09,0,6.225E-09,160642570.281124
2.06,2.967E-09,0,3.75E-09,266666666.666667
2.04,2.998E-09,0,1.99999999999999E-09,500000000.000002
2.02,2.887E-09,0,3.4E-09,294117647.058824
2,2.862E-09,0,6.25E-09,160000000
1.98,2.637E-09,0,3.49999999999999E-09,285714285.714286
1.96,2.722E-09,0,-1.6E-09,-624999999.999999
1.94,2.701E-09,0,3.69999999999999E-09,270270270.270271
1.92,2.574E-09,0,9.22500000000005E-09,108401084.01084
1.9,2.332E-09,0,4.30000000000003E-09,232558139.534882
1.88,2.402E-09,0,-1.55E-09,-645161290.322581
1.86,2.394E-09,0,1.575E-09,634920634.920637
1.84,2.339E-09,0,5.64999999999999E-09,176991150.442478
1.82,2.168E-09,0,4.825E-09,207253886.010363
1.8,2.146E-09,0,1.8E-09,555555555.555555
1.78,2.096E-09,0,1.32499999999999E-09,754716981.13208
1.76,2.093E-09,0,2.15E-09,465116279.069768
1.74,2.01E-09,0,4.375E-09,228571428.571428
1.72,1.918E-09,0,3E-09,333333333.333334
1.7,1.89E-09,0,6.75E-10,1481481481.48148
1.68,1.891E-09,0,1.375E-09,727272727.272725
1.66,1.835E-09,0,3.10000000000001E-09,322580645.161289
1.64,1.767E-09,0,3.775E-09,264900662.251656
1.62,1.684E-09,0,5.925E-09,168776371.308017
1.6,1.53E-09,0,4.65E-09,215053763.44086
1.58,1.498E-09,0,1.85E-09,540540540.540541
1.56,1.456E-09,0,8.74999999999999E-10,1142857142.85714
1.54,1.463E-09,0,1.725E-09,579710144.927538
1.52,1.387E-09,0,6.25E-10,1600000000
1.5,1.438E-09,0,2.475E-09,404040404.040404
1.48,1.288E-09,0,3.575E-09,279720279.72028
1.46,1.295E-09,0,3.24999999999996E-10,3076923076.92311
1.44,1.275E-09,0,2.325E-09,430107526.881721
1.42,1.202E-09,0,1.40000000000001E-09,714285714.285711
1.4,1.219E-09,0,2.30000000000001E-09,434782608.69565
1.38,1.11E-09,0,3.425E-09,291970802.919708
1.36,1.082E-09,0,-5.75E-10,-1739130434.78261
1.34,1.133E-09,0,-4.75000000000001E-10,-2105263157.89473
1.32,1.101E-09,0,1.19999999999999E-09,833333333.333337
1.3,1.085E-09,0,2.15E-09,465116279.069767
1.28,1.015E-09,0,5.475E-09,182648401.826484
1.26,8.66E-10,0,2.8E-09,357142857.142858
1.24,9.03E-10,0,4.00000000000001E-10,2499999999.99999
1.22,8.5E-10,0,7.49999999999997E-11,13333333333.3334
1.2,9E-10,0,9.24999999999999E-10,1081081081.08108
1.18,8.13E-10,0,1.85E-09,540540540.540541
1.16,8.26E-10,0,4.22500000000002E-09,236686390.532543
1.14,6.44E-10,0,2.27500000000001E-09,439560439.560438
1.12,7.35E-10,0,-1.65E-09,-606060606.060606
1.1,7.1E-10,0,3.4E-09,294117647.058824
1.08,5.99E-10,0,2E-09,500000000
1.06,6.3E-10,0,-1.99999999999999E-10,-5000000000.00002
1.04,6.07E-10,0,-8.24999999999999E-10,-1212121212.12121
1.02,6.63E-10,0,1.74999999999999E-10,5714285714.28574
1,6E-10,0,1.675E-09,597014925.373135
0.98,5.96E-10,0,3E-09,333333333.333334
0.96,4.8E-10,0,3.45000000000001E-09,289855072.463768
0.94,4.58E-10,0,6.25000000000002E-10,1600000000
0.92,4.55E-10,0,-1.825E-09,-547945205.479452
0.9,5.31E-10,0,-1.275E-09,-784313725.490196
0.88,5.06E-10,0,1.75E-09,571428571.428572
0.86,4.61E-10,0,4.425E-09,225988700.564972
0.84,3.29E-10,0,2.32500000000001E-09,430107526.881719
0.82,3.68E-10,0,-2.52500000000001E-09,-396039603.960395
0.8,4.3E-10,0,-1.50000000000001E-10,-6666666666.66664
0.78,3.74E-10,0,2.125E-09,470588235.294118
0.76,3.45E-10,0,3.05E-09,327868852.459017
0.74,2.52E-10,0,9.99999999999999E-10,1000000000
0.72,3.05E-10,0,-2.15E-09,-465116279.069767
0.7,3.38E-10,0,4.75000000000001E-10,2105263157.89473
0.68,2.86E-10,0,3.875E-09,258064516.129033
0.66,1.83E-10,0,1.65E-09,606060606.060607
0.64,2.2E-10,0,-1.2E-09,-833333333.333334
0.62,2.31E-10,0,-4.25E-10,-2352941176.47059
0.6,2.37E-10,0,-1.75E-10,-5714285714.28572
0.58,2.38E-10,0,3.00000000000001E-10,3333333333.33332
0.56,2.25E-10,0,9.75000000000002E-10,1025641025.64102
0.54,1.99E-10,0,3.2E-09,312500000
0.52,9.7E-11,0,1.325E-09,754716981.132076
0.5,1.46E-10,0,-8.74999999999999E-10,-1142857142.85714
0.48,1.32E-10,0,-1.3E-09,-769230769.230769
0.46,1.98E-10,0,-4E-10,-2500000000
0.44,1.48E-10,0,1.825E-09,547945205.479453
0.42,1.25E-10,0,7.5E-10,1333333333.33333
0.4,1.18E-10,0,2.225E-09,449438202.247191
0.38,3.6E-11,0,1.15E-09,869565217.391305
0.36,7.2E-11,0,-1.3E-09,-769230769.230769
0.34,8.8E-11,0,-3.5E-10,-2857142857.14286
0.32,8.6E-11,0,2.55E-09,392156862.745098
0.3,-1.4E-11,0,1.15E-09,869565217.391304
0.28,4E-11,0,-3.45E-09,-289855072.463768
0.26,1.24E-10,0,3.5E-10,2857142857.14286
0.24,2.6E-11,0,3.25E-09,307692307.692308
0.22,-6E-12,0,1.25E-10,7999999999.99999
