Setup title,"TFT Id-Vd-Tian"
Application test name,"TFT Id-Vd-Tian"
Test date,3/22/2018
Test time,10:52:21
Device ID,gr-ots-vfet
Count,5
Flags,!
Remarks,idvd-3-neg
Name,Gate,Source,Drain,VgStart,VgStop,VgStep,VdStart,VdStop,VdStep,Vs,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU",0,-100,25,-3,3,0.02,0,0.01,MEDIUM,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax
Value,1,1E-06,1E-05,25,0.01
Vdrain,Idrain,Vgate,gds,Rds
-1.4,-1.71805E-07,0,3.92175000000002E-07,2549882.06795435
-1.38,-1.63257E-07,0,3.77725E-07,2647428.6848898
-1.36,-1.56696E-07,0,3.08125E-07,3245436.10547668
-1.34,-1.50932E-07,0,3.502E-07,2855511.13649343
-1.32,-1.42688E-07,0,3.7475E-07,2668445.63042028
-1.3,-1.35942E-07,0,2.87874999999999E-07,3473729.91749892
-1.28,-1.31173E-07,0,2.707E-07,3694126.3391208
-1.26,-1.25114E-07,0,3.27775E-07,3050873.3124857
-1.24,-1.18062E-07,0,3.2445E-07,3082139.0044691
-1.22,-1.12136E-07,0,2.7555E-07,3629105.42551261
-1.2,-1.0704E-07,0,2.798E-07,3573981.41529664
-1.18,-1.00944E-07,0,2.76075E-07,3622204.11120167
-1.16,-9.5997E-08,0,2.51050000000001E-07,3983270.26488746
-1.14,-9.0902E-08,0,2.82900000000001E-07,3534817.95687521
-1.12,-8.4681E-08,0,2.69925E-07,3704732.79614708
-1.1,-8.0105E-08,0,2.23125E-07,4481792.71708683
-1.08,-7.5756E-08,0,2.27625E-07,4393190.55464031
-1.06,-7.1E-08,0,2.2095E-07,4525910.83955647
-1.04,-6.6918E-08,0,2.03275E-07,4919444.10281639
-1.02,-6.2869E-08,0,2.08025E-07,4807114.52950367
-1,-5.8597E-08,0,2.0175E-07,4956629.49194548
-0.98,-5.4799E-08,0,1.81975E-07,5495260.33795851
-0.96,-5.1318E-08,0,1.895E-07,5277044.85488126
-0.94,-4.7219E-08,0,1.77975E-07,5618766.68071357
-0.92,-4.4199E-08,0,1.5125E-07,6611570.24793389
-0.9,-4.1169E-08,0,1.64375E-07,6083650.19011408
-0.88,-3.7624E-08,0,1.523E-07,6565988.18122128
-0.86,-3.5077E-08,0,1.3315E-07,7510326.69921143
-0.84,-3.2298E-08,0,1.403E-07,7127583.74910904
-0.82,-2.9465E-08,0,1.3345E-07,7493443.23716746
-0.8,-2.696E-08,0,1.18125E-07,8465608.46560847
-0.78,-2.474E-08,0,1.0775E-07,9280742.45939677
-0.76,-2.265E-08,0,9.98999999999999E-08,10010010.01001
-0.74,-2.0744E-08,0,1.009E-07,9910802.77502478
-0.72,-1.8614E-08,0,9.77250000000002E-08,10232796.1115375
-0.7,-1.6835E-08,0,8.38000000000001E-08,11933174.2243437
-0.68,-1.5262E-08,0,7.70999999999999E-08,12970168.612192
-0.66,-1.3751E-08,0,7.76E-08,12886597.9381443
-0.64,-1.2158E-08,0,7.4725E-08,13382402.1411843
-0.62,-1.0762E-08,0,6.2125E-08,16096579.4768612
-0.6,-9.673E-09,0,5.43999999999999E-08,18382352.9411765
-0.58,-8.586E-09,0,5.79500000000001E-08,17256255.3925798
-0.56,-7.355E-09,0,5.69750000000001E-08,17551557.7007459
-0.54,-6.307E-09,0,4.89499999999999E-08,20429009.1930542
-0.52,-5.397E-09,0,4.03E-08,24813895.7816377
-0.5,-4.695E-09,0,3.1025E-08,32232070.910556
-0.48,-4.156E-09,0,3.075E-08,32520325.203252
-0.46,-3.465E-09,0,3.2925E-08,30372057.7069096
-0.44,-2.839E-09,0,3.2825E-08,30464584.9200305
-0.42,-2.152E-09,0,2.5475E-08,39254170.7556428
-0.4,-1.82E-09,0,1.6875E-08,59259259.2592592
-0.38,-1.477E-09,0,9.89999999999999E-09,101010101.010101
-0.36,-1.424E-09,0,1.0175E-08,98280098.2800982
-0.34,-1.07E-09,0,1.475E-08,67796610.1694915
-0.32,-8.34E-10,0,1.4275E-08,70052539.4045535
-0.3,-4.99E-10,0,8.87500000000001E-09,112676056.338028
-0.28,-4.79E-10,0,2.05E-09,487804878.04878
-0.26,-4.17E-10,0,4.75E-09,210526315.789474
-0.24,-2.89E-10,0,8.575E-09,116618075.801749
-0.22,-7.4E-11,0,3E-09,333333333.333333
-0.2,-1.69E-10,0,-3.35E-09,-298507462.686567
-0.18,-2.08E-10,0,1.075E-09,930232558.139536
-0.16,-1.26E-10,0,6.05E-09,165289256.198347
-0.14,3.4E-11,0,1.5E-09,666666666.666667
-0.12,-6.6E-11,0,-3.925E-09,-254777070.063694
-0.1,-1.23E-10,0,1E-09,1000000000
-0.08,-2.6E-11,0,6.7E-09,149253731.343284
-0.06,1.45E-10,0,-5E-10,-2000000000
-0.04,-4.6E-11,0,-5.55E-09,-180180180.18018
-0.02,-7.7E-11,0,5.25E-10,1904761904.76191
0,-2.5E-11,0,6E-09,166666666.666667
0.02,1.63E-10,0,3.525E-09,283687943.262411
0.04,1.16E-10,0,-3.55E-09,-281690140.84507
0.06,2.1E-11,0,-7.875E-09,-126984126.984127
0.08,-1.99E-10,0,-5.4E-09,-185185185.185185
0.1,-1.95E-10,0,4.05E-09,246913580.246914
0.12,-3.7E-11,0,8.45E-09,118343195.266272
0.14,1.43E-10,0,-7.75E-10,-1290322580.64516
0.16,-6.8E-11,0,-4.4E-09,-227272727.272727
0.18,-3.3E-11,0,8.5E-10,1176470588.23529
0.2,-3.4E-11,0,4.35E-09,229885057.471264
0.22,1.41E-10,0,-1.15E-09,-869565217.391304
0.24,-8E-11,0,-1.75E-09,-571428571.428571
0.26,7.1E-11,0,-1.75E-09,-571428571.428572
0.28,-1.5E-10,0,-3.975E-09,-251572327.044025
0.3,-8.8E-11,0,1.775E-09,563380281.690141
0.32,-7.9E-11,0,5.175E-09,193236714.975846
0.34,1.19E-10,0,1.625E-09,615384615.384615
0.36,-1.4E-11,0,-5.025E-09,-199004975.124378
0.38,-8.2E-11,0,2.5E-11,40000000000
0.4,-1.3E-11,0,4.65E-09,215053763.44086
0.42,1.04E-10,0,-7E-10,-1428571428.57143
0.44,-4.1E-11,0,-4.875E-09,-205128205.128205
0.46,-9.1E-11,0,7.25E-10,1379310344.82759
0.48,-1.2E-11,0,6.025E-09,165975103.73444
0.5,1.5E-10,0,3.65E-09,273972602.739726
0.52,1.34E-10,0,-3.675E-09,-272108843.537415
0.54,3E-12,0,-5.075E-09,-197044334.97537
0.56,-6.9E-11,0,2.5E-10,3999999999.99999
0.58,1.3E-11,0,6.95000000000001E-09,143884892.086331
0.6,2.09E-10,0,3.3E-09,303030303.030303
0.62,1.45E-10,0,-5.225E-09,-191387559.808613
0.64,0,0,-5.42499999999999E-09,-184331797.235023
0.66,-7.2E-11,0,5.99999999999999E-10,1666666666.66667
0.68,2.4E-11,0,4.575E-09,218579234.972678
0.7,1.11E-10,0,2.82500000000001E-09,353982300.884955
0.72,1.37E-10,0,-2.1E-09,-476190476.190475
0.74,2.7E-11,0,-3.725E-09,-268456375.838926
0.76,-1.2E-11,0,2.75E-10,3636363636.36364
0.78,3.8E-11,0,6.87499999999999E-09,145454545.454546
0.8,2.63E-10,0,4.15E-09,240963855.421687
0.82,2.04E-10,0,-5.65000000000001E-09,-176991150.442478
0.84,3.7E-11,0,-6.35000000000001E-09,-157480314.96063
0.86,-5E-11,0,5.5E-10,1818181818.18182
0.88,5.9E-11,0,5.89999999999999E-09,169491525.423729
0.9,1.86E-10,0,3.425E-09,291970802.919708
0.92,1.96E-10,0,-5.99999999999999E-10,-1666666666.66667
0.94,1.62E-10,0,-1.025E-09,-975609756.09756
0.96,1.55E-10,0,-4.30000000000001E-09,-232558139.534883
0.98,-1E-11,0,-2.675E-09,-373831775.700935
1,4.8E-11,0,2.875E-09,347826086.956522
1.02,1.05E-10,0,5.69999999999999E-09,175438596.491228
1.04,2.76E-10,0,2.975E-09,336134453.781513
1.06,2.24E-10,0,-1.95E-09,-512820512.820513
1.08,1.98E-10,0,-5.525E-09,-180995475.113122
1.1,3E-12,0,-2.775E-09,-360360360.360361
1.12,8.7E-11,0,3.675E-09,272108843.537415
1.14,1.5E-10,0,4.35000000000002E-09,229885057.471263
1.16,2.61E-10,0,3.62500000000002E-09,275862068.965516
1.18,2.95E-10,0,-2.375E-09,-421052631.578948
1.2,1.66E-10,0,-4.35E-09,-229885057.471265
1.22,1.21E-10,0,3E-10,3333333333.33333
1.24,1.78E-10,0,7.32499999999999E-09,136518771.331058
1.26,4.14E-10,0,2.85E-09,350877192.982457
1.28,2.92E-10,0,-2.075E-09,-481927710.843374
1.3,3.31E-10,0,-3.15E-09,-317460317.460318
1.32,1.66E-10,0,-1.24999999999999E-10,-8000000000.00003
1.34,3.26E-10,0,6.59999999999999E-09,151515151.515152
1.36,4.3E-10,0,-5.25E-10,-1904761904.7619
1.38,3.05E-10,0,-8.74999999999999E-09,-114285714.285714
1.4,8E-11,0,-3.60000000000002E-09,-277777777.777776
1.42,1.61E-10,0,8.22500000000004E-09,121580547.112461
1.44,4.09E-10,0,8.72499999999999E-09,114613180.515759
1.46,5.1E-10,0,1.8E-09,555555555.555556
1.48,4.81E-10,0,-1.175E-09,-851063829.787235
1.5,4.63E-10,0,7.22499999999999E-09,138408304.49827
1.52,7.7E-10,0,5.525E-09,180995475.113122
1.54,6.84E-10,0,-4.75E-09,-210526315.789474
1.56,5.8E-10,0,-9.14999999999999E-09,-109289617.486339
1.58,3.18E-10,0,-7.42499999999999E-09,-134680134.680135
1.6,2.83E-10,0,1.45E-09,689655172.413794
1.62,3.76E-10,0,3.15E-09,317460317.460318
1.64,4.09E-10,0,7.19999999999999E-09,138888888.888889
1.66,6.64E-10,0,4.05000000000002E-09,246913580.246912
1.68,5.71E-10,0,-4.00000000000002E-09,-249999999.999999
1.7,5.04E-10,0,3.75E-09,266666666.666667
1.72,7.21E-10,0,1.135E-08,88105726.8722468
1.74,9.58E-10,0,6.52499999999999E-09,153256704.980843
1.76,9.82E-10,0,-2.175E-09,-459770114.942529
1.78,8.71E-10,0,-5.84999999999999E-09,-170940170.940171
1.8,7.48E-10,0,2.775E-09,360360360.360361
1.82,9.82E-10,0,9.19999999999999E-09,108695652.173913
1.84,1.116E-09,0,3.125E-09,320000000
1.86,1.107E-09,0,-3.275E-09,-305343511.450382
1.88,9.85E-10,0,7.74999999999999E-10,1290322580.64516
1.9,1.138E-09,0,1.0325E-08,96852300.2421303
1.92,1.398E-09,0,3.85000000000001E-09,259740259.740259
1.94,1.292E-09,0,-9.49999999999996E-10,-1052631578.94737
1.96,1.36E-09,0,-2.49999999999973E-11,-40000000000.0043
1.98,1.291E-09,0,-4.99999999999998E-11,-20000000000.0001
2,1.358E-09,0,7.17499999999999E-09,139372822.299652
2.02,1.578E-09,0,1.02E-08,98039215.6862746
2.04,1.766E-09,0,8.19999999999999E-09,121951219.512195
2.06,1.906E-09,0,2.8E-09,357142857.142857
2.08,1.878E-09,0,-5.12499999999999E-09,-195121951.219513
2.1,1.701E-09,0,-3.84999999999999E-09,-259740259.74026
2.12,1.724E-09,0,5.37499999999999E-09,186046511.627907
2.14,1.916E-09,0,8.39999999999999E-09,119047619.047619
2.16,2.06E-09,0,9.97499999999999E-09,100250626.566416
2.18,2.315E-09,0,1.17E-08,85470085.4700855
2.2,2.528E-09,0,-4.175E-09,-239520958.083833
2.22,2.148E-09,0,-8.72499999999999E-09,-114613180.515759
2.24,2.179E-09,0,1.325E-08,75471698.1132076
2.26,2.678E-09,0,1.6725E-08,59790732.4364724
2.28,2.848E-09,0,-4.50000000000003E-10,-2222222222.22221
2.3,2.66E-09,0,-6.75000000000007E-09,-148148148.148147
2.32,2.578E-09,0,7.77500000000008E-09,128617363.34405
2.34,2.971E-09,0,1.6225E-08,61633281.9722651
2.36,3.227E-09,0,8.25E-09,121212121.212121
2.38,3.301E-09,0,7.94999999999999E-09,125786163.522013
2.4,3.545E-09,0,2.74999999999999E-09,363636363.636365
2.42,3.411E-09,0,2.87499999999999E-09,347826086.956523
2.44,3.66E-09,0,1.185E-08,84388185.6540085
2.46,3.885E-09,0,8.675E-09,115273775.216138
2.48,4.007E-09,0,1.60000000000001E-09,624999999.999995
2.5,3.949E-09,0,1.39999999999999E-09,714285714.285717
2.52,4.063E-09,0,1.2425E-08,80482897.384306
2.54,4.446E-09,0,1.595E-08,62695924.7648903
2.56,4.701E-09,0,1.0025E-08,99750623.4413967
2.58,4.847E-09,0,9.37499999999999E-09,106666666.666667
2.6,5.076E-09,0,1.48E-08,67567567.5675676
2.62,5.439E-09,0,4.69999999999999E-09,212765957.446809
2.64,5.264E-09,0,8.375E-09,119402985.074627
2.66,5.774E-09,0,2.5725E-08,38872691.9339165
2.68,6.293E-09,0,2.865E-08,34904013.9616056
2.7,6.92E-09,0,1.0475E-08,95465393.7947494
2.72,6.712E-09,0,-2.25000000000001E-09,-444444444.444443
2.74,6.83E-09,0,5.4E-09,185185185.185185
2.76,6.928E-09,0,1.825E-08,54794520.5479453
2.78,7.56E-09,0,2.7025E-08,37002775.2081407
2.8,8.009E-09,0,2.06750000000002E-08,48367593.7122123
2.82,8.387E-09,0,1.02250000000001E-08,97799511.0024439
2.84,8.418E-09,0,2.325E-08,43010752.6881721
2.86,9.317E-09,0,3.445E-08,29027576.1973875
2.88,9.796E-09,0,1.4775E-08,67681895.0930627
2.9,9.908E-09,0,4.57499999999997E-09,218579234.972679
2.92,9.979E-09,0,1.955E-08,51150895.140665
2.94,1.069E-08,0,2.26E-08,44247787.6106195
2.96,1.0883E-08,0,2.46E-08,40650406.5040651
2.98,1.1674E-08,0,1.71E-08,58479532.1637428
3,1.1567E-08,0,2.765E-08,36166365.2802894
3,1.2227E-08,0,-2.085E-08,-47961630.6954437
2.98,1.1984E-08,0,9.22499999999999E-09,108401084.01084
2.96,1.1858E-08,0,2.60000000000001E-09,384615384.615383
2.94,1.188E-08,0,1.64E-08,60975609.7560977
2.92,1.1202E-08,0,2.57E-08,38910505.8365759
2.9,1.0852E-08,0,1.725E-08,57971014.4927537
2.88,1.0512E-08,0,1.4975E-08,66777963.2721202
2.86,1.0253E-08,0,1.3925E-08,71813285.4578098
2.84,9.955E-09,0,1.97E-08,50761421.319797
2.82,9.465E-09,0,1.37250000000002E-08,72859744.9908917
2.8,9.406E-09,0,1.225E-09,816326530.612248
2.78,9.416E-09,0,6.29999999999998E-09,158730158.730159
2.76,9.154E-09,0,1.11E-08,90090090.0900901
2.74,8.972E-09,0,1.195E-08,83682008.3682007
2.72,8.676E-09,0,2.25499999999999E-08,44345898.0044347
2.7,8.07E-09,0,1.335E-08,74906367.0411986
2.68,8.142E-09,0,3.77500000000002E-09,264900662.251654
2.66,7.919E-09,0,1.7025E-08,58737151.2481645
2.64,7.461E-09,0,2.0425E-08,48959608.3231335
2.62,7.102E-09,0,9.14999999999999E-09,109289617.486339
2.6,7.095E-09,0,4.49999999999993E-10,2222222222.22226
2.58,7.084E-09,0,2.9E-09,344827586.206897
2.56,6.979E-09,0,5.075E-09,197044334.975369
2.54,6.881E-09,0,1.21E-08,82644628.0991736
2.52,6.495E-09,0,9.69999999999999E-09,103092783.505155
2.5,6.493E-09,0,2.94999999999999E-09,338983050.847458
2.48,6.377E-09,0,1.2E-08,83333333.3333334
2.46,6.013E-09,0,1.1475E-08,87145969.4989107
2.44,5.918E-09,0,1.3975E-08,71556350.6261181
2.42,5.454E-09,0,1.2725E-08,78585461.6895875
2.4,5.409E-09,0,-1.60000000000001E-09,-624999999.999995
2.38,5.518E-09,0,-1.75E-09,-571428571.428572
2.36,5.479E-09,0,1.0925E-08,91533180.7780321
2.34,5.081E-09,0,1.3625E-08,73394495.4128441
2.32,4.934E-09,0,2.12500000000003E-09,470588235.29411
2.3,4.996E-09,0,1.32500000000001E-09,754716981.132072
2.28,4.881E-09,0,9.19999999999998E-09,108695652.173913
2.26,4.628E-09,0,8.8E-09,113636363.636364
2.24,4.529E-09,0,1E-08,100000000
2.22,4.228E-09,0,7.22499999999998E-09,138408304.49827
2.2,4.24E-09,0,3.19999999999999E-09,312500000.000001
2.18,4.1E-09,0,5.92500000000001E-09,168776371.308017
2.16,4.003E-09,0,2.45000000000001E-09,408163265.306122
2.14,4.002E-09,0,8.34999999999998E-09,119760479.041916
2.12,3.669E-09,0,8.675E-09,115273775.216138
2.1,3.655E-09,0,1.77500000000001E-09,563380281.690139
2.08,3.598E-09,0,1.675E-09,597014925.373136
2.06,3.588E-09,0,5.14999999999999E-09,194174757.281554
2.04,3.392E-09,0,6.9E-09,144927536.231884
2.02,3.312E-09,0,1.0375E-08,96385542.1686748
2,2.977E-09,0,9.12499999999999E-09,109589041.095891
1.98,2.947E-09,0,-5.75E-10,-1739130434.78261
1.96,3E-09,0,3.04999999999999E-09,327868852.459017
1.94,2.825E-09,0,4.74999999999999E-09,210526315.789474
1.92,2.81E-09,0,6.82500000000004E-09,146520146.520146
1.9,2.552E-09,0,-1.92500000000001E-09,-519480519.480517
1.88,2.887E-09,0,-3.725E-09,-268456375.838926
1.86,2.701E-09,0,8.99999999999999E-09,111111111.111111
1.84,2.527E-09,0,9.57499999999999E-09,104438642.29765
1.82,2.318E-09,0,5.1E-09,196078431.372549
1.8,2.323E-09,0,-3.24999999999996E-10,-3076923076.92311
1.78,2.331E-09,0,4.825E-09,207253886.010363
1.76,2.13E-09,0,9.37499999999999E-09,106666666.666667
1.74,1.956E-09,0,3.54999999999999E-09,281690140.845071
1.72,1.988E-09,0,1.05E-09,952380952.380952
1.7,1.914E-09,0,1.77500000000001E-09,563380281.690139
1.68,1.917E-09,0,2.00000000000001E-09,499999999.999998
1.66,1.834E-09,0,1.005E-08,99502487.5621886
1.64,1.515E-09,0,4.55E-09,219780219.78022
1.62,1.652E-09,0,-4.57499999999999E-09,-218579234.972678
1.6,1.698E-09,0,1.45E-09,689655172.413794
1.58,1.594E-09,0,6.84999999999999E-09,145985401.459854
1.56,1.424E-09,0,4.32499999999999E-09,231213872.83237
1.54,1.421E-09,0,-1.35E-09,-740740740.740741
1.52,1.478E-09,0,2.25000000000002E-10,4444444444.44441
1.5,1.412E-09,0,3E-09,333333333.333334
1.48,1.358E-09,0,6.29999999999999E-09,158730158.730159
1.46,1.16E-09,0,3.25000000000001E-10,3076923076.92307
1.44,1.345E-09,0,-2.9E-09,-344827586.206897
1.42,1.276E-09,0,3.52500000000002E-09,283687943.26241
1.4,1.204E-09,0,5.82500000000002E-09,171673819.742489
1.38,1.043E-09,0,3.25E-09,307692307.692308
1.36,1.074E-09,0,-3E-09,-333333333.333334
1.34,1.163E-09,0,-9.24999999999999E-10,-1081081081.08108
1.32,1.111E-09,0,5.94999999999999E-09,168067226.890756
1.3,9.25E-10,0,8.72499999999999E-09,114613180.515759
1.28,7.62E-10,0,1.525E-09,655737704.918033
1.26,8.64E-10,0,-3.075E-09,-325203252.032521
1.24,8.85E-10,0,-1.24999999999999E-10,-8000000000.00003
1.22,8.69E-10,0,2.075E-09,481927710.843374
1.2,8.02E-10,0,4.925E-09,203045685.279188
1.18,6.72E-10,0,2.4E-09,416666666.666667
1.16,7.06E-10,0,-3.30000000000002E-09,-303030303.030302
1.14,8.04E-10,0,-4.00000000000003E-10,-2499999999.99998
1.12,7.22E-10,0,2.225E-09,449438202.247191
1.1,7.15E-10,0,1.525E-09,655737704.918033
1.08,6.61E-10,0,5.725E-09,174672489.08297
1.06,4.86E-10,0,3E-09,333333333.333334
1.04,5.41E-10,0,-1.15E-09,-869565217.391304
1.02,5.32E-10,0,-1.25E-09,-800000000
1,5.91E-10,0,5.25E-10,1904761904.7619
0.98,5.11E-10,0,1.05E-09,952380952.380952
0.96,5.49E-10,0,2.65E-09,377358490.566037
0.94,4.05E-10,0,4.25000000000001E-09,235294117.647058
0.92,3.79E-10,0,-2.49999999999999E-11,-40000000000.0002
0.9,4.06E-10,0,-4.15E-09,-240963855.421687
0.88,5.45E-10,0,2E-10,4999999999.99999
0.86,3.98E-10,0,6.39999999999999E-09,156250000
0.84,2.89E-10,0,1.45E-09,689655172.413792
0.82,3.4E-10,0,-2.50000000000001E-09,-399999999.999999
0.8,3.89E-10,0,-2.49999999999999E-11,-40000000000.0002
0.78,3.41E-10,0,1.525E-09,655737704.918033
0.76,3.28E-10,0,3.575E-09,279720279.72028
0.74,1.98E-10,0,2.825E-09,353982300.884956
0.72,2.15E-10,0,5.25E-10,1904761904.7619
0.7,1.77E-10,0,-4.99999999999999E-11,-20000000000
0.68,2.17E-10,0,-3.2E-09,-312500000
0.66,3.05E-10,0,-1.05E-09,-952380952.380954
0.64,2.59E-10,0,1.375E-09,727272727.272728
0.62,2.5E-10,0,4.97499999999999E-09,201005025.125628
0.6,6E-11,0,2.8E-09,357142857.142857
0.58,1.38E-10,0,-2.05E-09,-487804878.04878
0.56,1.42E-10,0,-2E-09,-499999999.999999
0.54,2.18E-10,0,-1.95E-09,-512820512.820513
0.52,2.2E-10,0,1.45E-09,689655172.413794
0.5,1.6E-10,0,3.325E-09,300751879.699248
0.48,8.7E-11,0,2.75E-10,3636363636.36364
0.46,1.49E-10,0,-1.975E-09,-506329113.92405
0.44,1.66E-10,0,6.25E-10,1600000000
0.42,1.24E-10,0,3.525E-09,283687943.262411
0.4,2.5E-11,0,4.5E-10,2222222222.22222
0.38,1.06E-10,0,-2.175E-09,-459770114.942529
0.36,1.12E-10,0,4E-10,2500000000
0.34,9E-11,0,4.425E-09,225988700.564972
0.32,-6.5E-11,0,2.375E-09,421052631.578948
0.3,-5E-12,0,-2.075E-09,-481927710.843373
